param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.72135130 	0.02817018 	0.13832194 	0.49857849 	0.98500836 	1.63602287 	0.84449439 	0.84860409 	0.90239167 	0.72707383 	1.11570124 	0.46217577 	0.81554278 	0.86328163 	0.95993295 	0.09243169 	0.05055361 	0.89055591 	0.6000 	0 
1.05788038 	0.55118442 	0.22302701 	0.91732862 	0.55345513 	1.77952194 	0.13302757 	0.71490680 	0.61758639 	0.65481462 	0.68781109 	0.45778136 	0.28869260 	0.85419774 	0.68595297 	0.07120676 	0.34460619 	0.75692928 	0.5804 	1 
1.21116365 	0.62795196 	0.62325197 	0.81337286 	0.48567691 	1.61339597 	0.21348836 	0.32509429 	0.65465673 	0.04380623 	0.87566513 	0.88881799 	0.33656457 	0.47730641 	0.79573720 	0.07616754 	0.92112956 	0.25445087 	0.5615 	2 
0.99125301 	0.84308613 	1.14691738 	0.29458426 	0.29596704 	1.48188141 	0.00789396 	0.26432334 	0.55984479 	0.31047315 	0.97757837 	0.54210238 	0.77600276 	0.10101216 	0.53725532 	0.05050994 	0.21917583 	0.72035885 	0.5432 	3 
1.17602232 	0.95967586 	0.96485927 	0.14218392 	0.00688591 	1.74864908 	0.30876380 	0.86985916 	0.80336375 	0.21288795 	0.79348164 	1.32449982 	0.75534217 	0.71104414 	0.48494673 	0.04580811 	0.17776399 	0.49992011 	0.5254 	4 
1.19000830 	1.51556429 	1.21968107 	0.05626566 	0.05162070 	1.76745213 	0.25212943 	0.99397713 	0.42157408 	0.15958938 	1.10521903 	1.50967168 	0.49338480 	0.72023627 	0.38292256 	0.04850621 	0.02099201 	0.49014497 	0.5083 	5 
1.46837904 	0.98360159 	0.41051977 	0.42305350 	0.46530207 	1.63230642 	0.49850016 	0.41405024 	0.82198412 	0.50617139 	1.58248045 	1.47403564 	0.52397171 	0.61989353 	0.70813295 	0.08561972 	0.51989419 	0.64112013 	0.4917 	6 
1.12862954 	1.30234673 	0.05314523 	0.24602986 	0.83289030 	1.38280425 	0.14790465 	0.32640157 	0.83229802 	0.73754262 	1.60743240 	1.46340335 	0.59914485 	0.78094353 	0.93741136 	0.09201282 	0.88412381 	0.13201588 	0.4756 	7 
0.83331030 	1.32308940 	0.17645318 	0.81417126 	0.64220657 	1.02515216 	0.02814398 	0.34447611 	0.69950989 	0.33675181 	1.59946481 	1.56496533 	0.30438603 	0.23875898 	0.82113885 	0.04503722 	0.56680630 	0.41330144 	0.4601 	8 
0.65664885 	1.45982836 	0.39312896 	0.93580078 	0.80982746 	1.33131869 	0.19950940 	0.62330237 	0.81381410 	0.53178800 	2.09056613 	1.37053484 	0.34917721 	0.28960170 	0.48725667 	0.05222439 	0.39132289 	0.28300432 	0.4451 	9 
0.75442310 	1.50731102 	0.80277287 	0.80002695 	0.79569892 	1.58606456 	0.56088044 	0.12266298 	0.79110551 	0.61990979 	2.39337376 	1.14862483 	0.22476281 	0.37436167 	0.63426509 	0.08632416 	0.84648315 	0.39193261 	0.4306 	10 
0.83083169 	1.10742493 	0.91521321 	0.83792891 	0.82862557 	1.83441276 	0.85167408 	0.35808786 	0.44055383 	0.70797279 	2.19814441 	1.10248362 	0.47298897 	0.23316666 	0.63588363 	0.16661572 	0.72487889 	0.52252049 	0.4165 	11 
0.47351832 	1.10752656 	1.18451588 	0.84605891 	0.77312249 	1.71673129 	0.46899940 	0.36535523 	0.53511219 	0.63718062 	2.02202137 	1.28966031 	0.32867291 	0.17681479 	0.58881007 	0.21732911 	0.85501297 	0.83431857 	0.4029 	12 
0.55522250 	1.23668219 	1.48860233 	0.54594538 	0.97930573 	1.74685670 	0.28676616 	0.40662860 	0.70308327 	0.75104508 	1.69965226 	1.30828770 	0.33221701 	0.20775330 	0.54401681 	0.25850208 	0.95648802 	0.69689159 	0.3898 	13 
0.42562743 	1.48071208 	1.23002046 	0.60624853 	0.88794500 	1.77431431 	0.14676297 	0.29503961 	0.57160820 	0.90570247 	1.77536394 	1.03410737 	0.30267028 	0.16638622 	0.54464726 	0.16640223 	0.72949150 	0.91596741 	0.3771 	14 
0.44331342 	1.48116318 	1.24982555 	0.41075033 	0.86579159 	1.69321183 	0.18560625 	0.55453620 	0.36495717 	0.74387469 	1.71005105 	1.23829269 	0.25440219 	0.19906961 	0.61762556 	0.16753627 	0.62469154 	0.64728168 	0.3648 	15 
0.42429517 	1.55123327 	1.24019051 	0.50476980 	0.84221619 	1.44992181 	0.51237940 	0.33038272 	0.37653601 	0.69888386 	1.70039062 	1.01974791 	0.36559772 	0.24965881 	0.80534910 	0.18158609 	0.23003156 	0.64705511 	0.3528 	16 
