param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
2.08604079 	0.61035330 	0.24671143 	0.93083930 	0.01447864 	-0.47190368 	0.94176770 	0.66624171 	0.83887215 	0.93936907 	-0.21184724 	1.50313778 	0.16557392 	0.73931465 	0.32760691 	0.01200719 	0.15148792 	0.61972927 	0.6000 	0 
1.99157684 	1.05182007 	0.08172665 	0.86429454 	0.43837174 	0.36031657 	0.70159044 	0.83625329 	0.67100386 	0.94497553 	0.72082279 	1.51648381 	0.45610774 	0.63563356 	0.32029996 	0.00423520 	0.41028044 	0.54219252 	0.5804 	1 
1.30821435 	0.83686640 	0.59756673 	0.83124336 	0.45806476 	0.70913425 	0.60121065 	0.49464027 	0.54111035 	0.96982982 	0.97625063 	2.42036776 	0.51516015 	0.41318576 	0.10838708 	0.00526139 	0.41562441 	0.25850486 	0.5615 	2 
1.67286897 	1.20196909 	0.30749424 	0.72334725 	0.51627344 	1.13922169 	0.91074028 	0.98626136 	0.74932978 	0.97497172 	1.07381584 	2.71703815 	0.39712092 	0.57987078 	0.44792175 	0.00221565 	0.22569830 	0.39196742 	0.5432 	3 
1.84741686 	1.18971040 	0.30201826 	0.98527448 	0.29707239 	0.86669976 	0.50400180 	0.69570737 	0.93651659 	0.97626192 	1.19322030 	3.54983817 	0.51419679 	0.82886970 	0.79202306 	0.00092965 	0.54166008 	0.49404927 	0.5254 	4 
2.17779300 	1.30734744 	0.14388978 	0.85663831 	0.48737901 	1.38937787 	0.71528475 	0.24369138 	0.95655192 	0.97915523 	1.77702975 	3.73950840 	0.32840339 	0.53488135 	0.70584210 	0.00130652 	0.56132251 	0.35115844 	0.5083 	5 
2.31211975 	1.31316105 	0.71630190 	0.73312027 	0.67902315 	1.40993422 	0.64396310 	0.47350457 	0.96905673 	0.94027521 	2.13948062 	3.74877740 	0.22830558 	0.35242298 	0.67795893 	0.00260264 	0.84994214 	0.22208487 	0.4917 	6 
2.03640193 	1.20702372 	0.40332090 	0.83199812 	0.68175666 	1.68875387 	0.45877031 	0.71044676 	0.85292683 	0.98022158 	2.46794193 	3.44969265 	0.17170087 	0.27610141 	0.55162212 	0.00140962 	0.95282717 	0.32498743 	0.4756 	7 
1.92138245 	1.21361056 	0.40726793 	0.98699631 	0.84015991 	1.85367359 	0.56757061 	0.43411907 	0.96175269 	0.97565004 	2.84643505 	3.03647192 	0.08609275 	0.57933333 	0.61455486 	0.00139558 	0.55502184 	0.07502081 	0.4601 	8 
1.97010698 	1.37658323 	0.28953425 	0.69983307 	0.95617916 	1.92736151 	0.46330937 	0.58690957 	0.88347970 	0.98563673 	2.70645260 	3.18196949 	0.38986320 	0.31293436 	0.28124583 	0.00093388 	0.43405328 	0.36394894 	0.4451 	9 
2.28739154 	1.68229067 	0.26911658 	0.50762414 	0.72495018 	1.67707915 	0.79834895 	0.55072490 	0.88945707 	0.97032948 	2.41184098 	3.53074785 	0.73678274 	0.48180743 	0.33600564 	0.00048806 	0.49016270 	0.20920056 	0.4306 	10 
2.36626985 	1.39838061 	0.09506663 	0.52813255 	0.79109758 	1.98701949 	0.82637047 	0.74895933 	0.96239698 	0.98745290 	2.69738953 	3.14037042 	0.72645244 	0.66748487 	0.33162979 	0.00040808 	0.38252762 	0.41084442 	0.4165 	11 
2.24755196 	1.42735460 	0.28960741 	0.71260162 	0.45933461 	1.79669153 	0.73774702 	0.97789766 	0.94921648 	0.92634331 	2.69191048 	2.92273280 	0.85256273 	0.84404522 	0.49540440 	0.00023511 	0.48192598 	0.40347992 	0.4029 	12 
2.39099822 	1.42253216 	0.17412682 	0.77286843 	0.47038543 	1.66811835 	0.54262679 	0.83356003 	0.94219557 	0.96828503 	2.87645099 	2.76931500 	0.74867511 	0.45566935 	0.71862526 	0.00012684 	0.56649154 	0.48647113 	0.3898 	13 
2.37373912 	1.45129236 	0.34224105 	0.71218881 	0.33385831 	1.76056501 	0.49845161 	0.83698213 	0.86030825 	0.97898820 	3.08186857 	2.82551093 	0.76322431 	0.46028598 	0.51558691 	0.00013982 	0.56622586 	0.47520572 	0.3771 	14 
2.71835131 	1.40266766 	0.17731724 	0.63997521 	0.45324073 	1.52980109 	0.50611557 	0.88914610 	0.88048586 	0.96977295 	3.21938205 	2.54578123 	0.92966561 	0.36763602 	0.40594309 	0.00011899 	0.82199498 	0.60678885 	0.3648 	15 
2.75348490 	1.33203028 	0.20583435 	0.96708872 	0.61935497 	1.47422280 	0.42862822 	0.93304384 	0.73626058 	0.97267494 	3.21251349 	2.98487833 	0.78240148 	0.26087473 	0.48372646 	0.00009791 	0.75247150 	0.53495685 	0.3528 	16 
2.74714334 	1.16242396 	0.33831586 	0.91807082 	0.75150533 	1.43040195 	0.67059710 	0.95591290 	0.96816055 	0.96303806 	3.44106567 	3.03145375 	0.66655871 	0.35796421 	0.67248752 	0.00015511 	0.95570192 	0.54123961 	0.3413 	17 
2.63973538 	1.13632406 	0.50592684 	0.88897900 	0.62280413 	1.59948801 	0.70771530 	0.88641847 	0.84455421 	0.98126578 	3.73413947 	2.99341436 	0.77482952 	0.41371757 	0.78150177 	0.00021671 	0.72982555 	0.67701293 	0.3302 	18 
2.71595717 	1.12591530 	0.57061356 	0.78309019 	0.72252374 	1.65412679 	0.63523261 	0.92104065 	0.92513645 	0.97109184 	3.77596710 	3.00817362 	0.77296860 	0.50857628 	0.76923106 	0.00024571 	0.75675447 	0.89197214 	0.3194 	19 
2.48699037 	1.26960089 	0.58601076 	0.95827196 	0.87794152 	1.72613470 	0.76327662 	0.97909113 	0.94022827 	0.96388242 	3.87120546 	3.18196053 	0.76662895 	0.52501318 	0.92856968 	0.00024846 	0.73597720 	0.99698241 	0.3090 	20 
2.53435203 	1.46937240 	0.36576348 	0.93588899 	0.70188633 	1.59051275 	0.78970631 	0.82457511 	0.89110112 	0.97625137 	3.91926066 	3.09942293 	0.65315911 	0.13777533 	0.78136804 	0.00032524 	0.69321301 	0.99546082 	0.2989 	21 
2.38941731 	1.66299552 	0.46370561 	0.84323123 	0.67805963 	1.52271265 	0.92178324 	0.83821933 	0.89474139 	0.97032302 	3.98863436 	3.17135799 	0.79788613 	0.23455188 	0.81174324 	0.00027100 	0.63503146 	0.96618321 	0.2892 	22 
2.25718270 	1.64535629 	0.36924814 	0.81698830 	0.52222907 	1.59726882 	0.94437051 	0.79023067 	0.93815231 	0.97326002 	4.32290216 	3.22323813 	0.67388976 	0.21675625 	0.83693485 	0.00023805 	0.74282603 	0.99943162 	0.2797 	23 
1.99426132 	1.58041414 	0.46295511 	0.83741904 	0.34874988 	1.54819201 	0.89878171 	0.66627888 	0.95315630 	0.97270659 	4.30341335 	3.18153185 	0.70200044 	0.07448459 	0.99413758 	0.00014340 	0.76892790 	0.92810812 	0.2706 	24 
1.94231214 	1.48822027 	0.49381227 	0.84512355 	0.40994807 	1.64408187 	0.92910557 	0.66690615 	0.91497886 	0.97353857 	4.51936280 	3.14268270 	0.70253379 	0.01076710 	0.92356214 	0.00012800 	0.69355770 	0.93632699 	0.2618 	25 
1.80732502 	1.55364540 	0.41805033 	0.91538388 	0.30058983 	1.63060256 	0.79190527 	0.75614899 	0.95252141 	0.97816838 	4.53907269 	3.20926888 	0.67459940 	0.12704376 	0.93717399 	0.00013984 	0.69546546 	0.97599594 	0.2532 	26 
1.84000361 	1.61615376 	0.42365130 	0.94910098 	0.39211551 	1.68566208 	0.89522571 	0.80372536 	0.92127957 	0.96932037 	4.55648877 	3.34208293 	0.66589200 	0.19049448 	0.91120669 	0.00012072 	0.62343950 	0.96826230 	0.2449 	27 
1.91519862 	1.63264227 	0.42108490 	0.89400240 	0.34186968 	1.70013782 	0.95533282 	0.67933932 	0.91548781 	0.97650728 	4.43201766 	3.32971248 	0.65604169 	0.26840908 	0.88157473 	0.00012399 	0.57602671 	0.90727392 	0.2370 	28 
1.88598793 	1.59251626 	0.51919208 	0.91021931 	0.36253439 	1.75206672 	0.93733860 	0.65564191 	0.95593524 	0.97071545 	4.47855413 	3.30937900 	0.68073728 	0.12588094 	0.87733716 	0.00014277 	0.61788463 	0.85285820 	0.2292 	29 
