param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.24926085 	3.22674556 	1.80745487 	0.15560348 	0.26788484 	1.88664830 	0.28597149 	0.56466577 	0.43968751 	0.97287612 	1.48433411 	2.05750160 	0.72410854 	0.19999801 	0.85661809 	0.01944386 	0.12524350 	0.08000414 	0.6000 	0 
0.26405521 	3.51108625 	1.46912661 	0.49658049 	0.07802860 	1.59726690 	0.77402920 	0.73297201 	0.61162562 	0.95452435 	1.51360626 	1.39908437 	0.28968184 	0.24026447 	0.96100764 	0.00134737 	0.30867328 	0.35534717 	0.5804 	1 
0.45646310 	3.54925855 	1.21220193 	0.67654871 	0.17333562 	1.87904068 	0.57842723 	0.71194379 	0.66316215 	0.87824880 	1.88475186 	1.69070631 	0.26084355 	0.09497849 	0.48390845 	0.00126084 	0.12970831 	0.13218876 	0.5615 	2 
0.19336257 	3.45746727 	0.96207234 	0.27811251 	0.33022805 	1.61289164 	0.62222386 	0.87793297 	0.02901737 	0.85851375 	2.37672980 	1.32830453 	0.18961429 	0.54909279 	0.22713298 	0.00025101 	0.58744497 	0.05736960 	0.5432 	3 
0.30077513 	3.39685111 	0.96584189 	0.10678701 	0.37539159 	1.82944434 	0.59742631 	0.97998369 	0.14475053 	0.96133118 	3.02965544 	1.42458303 	0.36441042 	0.56139133 	0.67501510 	0.00010851 	0.43400467 	0.07387430 	0.5254 	4 
0.45857185 	3.61727385 	0.22520710 	0.08946780 	0.79853158 	2.37168886 	0.46699794 	0.61698592 	0.42673074 	0.95864567 	2.28023490 	1.06390194 	0.67079577 	0.21941391 	0.72126121 	0.00009065 	0.21840424 	0.99911317 	0.5083 	5 
0.80920714 	3.37476830 	0.03568681 	0.13092824 	0.37915298 	2.42620336 	0.36085448 	0.59647937 	0.16616377 	0.96038559 	1.97411854 	0.91118137 	0.75921765 	0.37093315 	0.46206448 	0.00008374 	0.09321249 	0.91160043 	0.4917 	6 
0.63062191 	3.40418989 	0.33987377 	0.18057370 	0.33949319 	2.61026024 	0.45500030 	0.53454219 	0.41319897 	0.92244472 	1.84249407 	1.06114613 	0.68158701 	0.35333458 	0.61842217 	0.00002113 	0.04630658 	0.58808268 	0.4756 	7 
0.34767459 	3.22101508 	0.15176845 	0.08534565 	0.12224811 	2.56822082 	0.77071556 	0.57298878 	0.65273376 	0.96598218 	2.19434038 	0.78477107 	0.97804357 	0.69110235 	0.32337837 	0.00021462 	0.12669606 	0.30480381 	0.4601 	8 
0.59584179 	3.22928890 	0.16267922 	0.06723417 	0.02349203 	2.44407138 	0.73806640 	0.53171947 	0.58059733 	0.92341699 	2.14797946 	1.08357059 	0.81893800 	0.90860048 	0.57237118 	0.00934660 	0.33182075 	0.11410554 	0.4451 	9 
0.52575217 	3.22852423 	0.31709973 	0.25736887 	0.41605135 	2.42736036 	0.70512991 	0.79999603 	0.59527129 	0.73567761 	2.37510418 	1.06082254 	0.92535750 	0.74098074 	0.76269645 	0.00666146 	0.51642630 	0.45008339 	0.4306 	10 
0.03740979 	3.27014782 	0.46031216 	0.54359461 	0.01171302 	2.58884882 	0.70743273 	0.49337089 	0.65062220 	0.99644344 	2.41614181 	1.00394792 	0.92750382 	0.83956334 	0.99035851 	0.00354877 	0.72823379 	0.75839700 	0.4165 	11 
0.27774250 	3.67409717 	0.41028536 	0.53379698 	0.11943418 	2.48889563 	0.62793092 	0.45834161 	0.68702717 	0.81533803 	2.66185313 	1.09016867 	0.91155579 	0.81437023 	0.94748168 	0.00370518 	0.51547769 	0.80053688 	0.4029 	12 
0.22153668 	3.43224886 	0.43597869 	0.77328279 	0.17165807 	2.57252239 	0.75331776 	0.91000765 	0.41525537 	0.82370830 	2.66579849 	0.82000016 	0.77080181 	0.77565864 	0.98106871 	0.00367526 	0.11713572 	0.80900296 	0.3898 	13 
0.33712121 	3.44254688 	0.46540404 	0.86887822 	0.13286044 	2.65814266 	0.76369050 	0.68059300 	0.38559079 	0.88141786 	2.92894921 	0.71952553 	0.90703445 	0.74369415 	0.87493421 	0.00329382 	0.64628898 	0.55501527 	0.3771 	14 
0.70285757 	3.44358106 	0.46198543 	0.73834445 	0.15623638 	2.71314008 	0.88837803 	0.69120445 	0.66464043 	0.82229054 	2.67151584 	1.05265869 	0.69564486 	0.96113704 	0.82873810 	0.00360380 	0.79940706 	0.42853932 	0.3648 	15 
0.72663250 	3.58765801 	0.59865165 	0.82215478 	0.00069476 	2.71880465 	0.96207506 	0.99487616 	0.43900083 	0.75291359 	2.65300498 	1.01659761 	0.78873167 	0.76448272 	0.63468636 	0.00329832 	0.95578404 	0.09984371 	0.3528 	16 
