param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.02642119 	2.66923800 	0.45771889 	0.69647171 	0.17539815 	3.23373415 	0.88560629 	0.86635379 	0.69527841 	0.93650466 	0.58121467 	0.86848883 	0.67639164 	0.67128181 	0.42252561 	0.04090804 	0.23196366 	0.32371370 	0.6000 	0 
0.98401383 	3.70383593 	0.50736706 	0.82082227 	0.21882550 	3.20543564 	0.42038672 	0.47735930 	0.77486780 	0.89351708 	1.30190241 	1.25441522 	0.47776167 	0.61655638 	0.09078461 	0.02565207 	0.20873004 	0.60843159 	0.5804 	1 
0.79107354 	3.43317192 	0.48840984 	0.94133075 	0.41739123 	2.65035761 	0.48117894 	0.89705999 	0.78864861 	0.80246042 	0.84580024 	0.78306525 	0.68326795 	0.06392302 	0.10714693 	0.00778810 	0.90975393 	0.41034167 	0.5615 	2 
1.08617254 	3.74458930 	0.73010097 	0.84922623 	0.06354540 	2.79430751 	0.36277093 	0.59331764 	0.98146190 	0.62178736 	1.32183934 	0.51468071 	0.86002255 	0.26699699 	0.46539821 	0.00469777 	0.94330188 	0.16692167 	0.5432 	3 
1.08554159 	3.12765302 	0.79004801 	0.88861345 	0.42721970 	2.74285726 	0.16658462 	0.20295525 	0.98033473 	0.53224225 	1.60458769 	0.34676476 	0.36305447 	0.15258775 	0.62391943 	0.00159046 	0.94197791 	0.10972330 	0.5254 	4 
0.84792355 	2.64602722 	0.65491837 	0.08106948 	0.08346412 	2.40799558 	0.69138424 	0.05842057 	0.98497331 	0.45169436 	1.84817185 	0.39223652 	0.59538475 	0.07995856 	0.03638641 	0.00298025 	0.77982210 	0.40668954 	0.5083 	5 
0.54744476 	2.22243800 	0.57252220 	0.30431445 	0.09108402 	2.63444124 	0.82449899 	0.22530483 	0.84317774 	0.94101595 	2.14116418 	-0.26479806 	0.25564882 	0.53975173 	0.34691545 	0.00338395 	0.76978261 	0.81189928 	0.4917 	6 
0.35975519 	2.45220401 	0.16667616 	0.33238719 	0.27299352 	2.08926867 	0.83376141 	0.45906238 	0.97812494 	0.87698569 	1.67876187 	-0.15285147 	0.00859581 	0.22225180 	0.48990863 	0.00305054 	0.74251069 	0.98830959 	0.4756 	7 
0.59155609 	2.48453716 	0.16691123 	0.37582892 	0.45266141 	2.22884897 	0.80451612 	0.23982658 	0.94414808 	0.79045553 	1.98536470 	-0.23358058 	0.46030112 	0.56689124 	0.20970638 	0.00157819 	0.70585933 	0.80374221 	0.4601 	8 
1.13639910 	2.70147107 	0.00692053 	0.14936562 	0.32625860 	1.94703893 	0.76180895 	0.22032375 	0.96338867 	0.90953850 	1.38622458 	0.19325217 	0.69915576 	0.51693578 	0.03021759 	0.00278102 	0.46617686 	0.92967837 	0.4451 	9 
1.26861676 	2.83120320 	0.12920761 	0.20988751 	0.60433646 	1.65089952 	0.46945502 	0.03500955 	0.92150873 	0.95057768 	2.18007366 	-0.19601573 	0.37054419 	0.33699374 	0.47848171 	0.00184297 	0.31391148 	0.83968994 	0.4306 	10 
1.46088147 	3.05443736 	0.13394949 	0.26664565 	0.18217771 	1.49602154 	0.56755955 	0.15890908 	0.99013903 	0.90543022 	2.06924254 	-0.15901984 	0.59442621 	0.11650140 	0.62223287 	0.00484375 	0.17445520 	0.49009823 	0.4165 	11 
1.35009050 	2.97961146 	0.14677657 	0.16171821 	0.12268028 	1.44330682 	0.61869147 	0.00472550 	0.95167257 	0.82160898 	2.02737976 	0.06752157 	0.43971215 	0.19325193 	0.71121346 	0.00662292 	0.78443644 	0.43314617 	0.4029 	12 
1.58140462 	3.00871721 	0.24285332 	0.16964075 	0.19651994 	1.57448279 	0.62683208 	0.31407833 	0.98458436 	0.71698917 	2.02124575 	-0.11262791 	0.17590334 	0.56006428 	0.38418442 	0.01093513 	0.65839663 	0.08535590 	0.3898 	13 
1.65800994 	3.18013394 	0.56748217 	0.08639811 	0.27791054 	1.51719754 	0.58586625 	0.71770398 	0.99051188 	0.57611038 	1.51992208 	-0.35002570 	0.46983693 	0.64000513 	0.37670103 	0.00457049 	0.33436628 	0.02415602 	0.3771 	14 
1.36757235 	3.30301578 	0.12149744 	0.07570993 	0.13494429 	1.31881161 	0.66063691 	0.56610688 	0.96927642 	0.66197678 	1.23958076 	-0.40051148 	0.44617385 	0.15965532 	0.39844709 	0.00628345 	0.53197108 	0.02156996 	0.3648 	15 
