param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.97881587 	0.78565248 	1.82139353 	0.66402911 	0.03318083 	0.62632791 	0.38394997 	0.72405691 	0.99962873 	0.75418483 	-0.84326015 	-0.41160305 	0.54049774 	0.88779817 	0.43386566 	0.00027925 	0.97658244 	0.92724189 	0.2075 	32 
0.95843652 	0.77193041 	1.86036376 	0.61088719 	0.04762981 	0.62934418 	0.45698477 	0.72625449 	0.99917920 	0.69156832 	-0.86958883 	-0.34897384 	0.60309325 	0.94223057 	0.47048527 	0.00030623 	0.94996347 	0.91895496 	0.2007 	33 
0.83355034 	0.70129721 	1.82289121 	0.59279952 	0.05856490 	0.50893988 	0.52821413 	0.70691204 	0.99946684 	0.66850838 	-0.82753420 	-0.35562879 	0.58213660 	0.92053526 	0.37576202 	0.00032691 	0.90120112 	0.88931004 	0.1942 	34 
0.88731211 	0.74399041 	1.88798211 	0.60006969 	0.08762719 	0.42806095 	0.54701864 	0.71060416 	0.99990250 	0.60318900 	-0.78284846 	-0.32211481 	0.54091832 	0.92979261 	0.39200710 	0.00031245 	0.93441467 	0.88316307 	0.1878 	35 
0.89319993 	0.81541489 	1.92724906 	0.64677323 	0.08168590 	0.44590934 	0.50388112 	0.69623582 	0.99823586 	0.69863411 	-0.80057745 	-0.28447833 	0.51038563 	0.97573697 	0.44686890 	0.00034142 	0.89068110 	0.86959515 	0.1817 	36 
0.89630147 	0.89030255 	1.81847172 	0.69187618 	0.11767324 	0.50748914 	0.50164526 	0.70885944 	0.99952721 	0.74878358 	-0.80323987 	-0.25536986 	0.53720547 	0.93472115 	0.40728098 	0.00029602 	0.89086733 	0.84604093 	0.1758 	37 
0.79117118 	0.72779003 	1.89647382 	0.62013895 	0.04288732 	0.56250259 	0.59673300 	0.55033078 	0.99999957 	0.75736809 	-0.80293330 	-0.30499021 	0.41200857 	0.92660358 	0.34011835 	0.00024715 	0.83549284 	0.91771475 	0.1700 	38 
0.81198276 	0.62516610 	1.93746840 	0.69935214 	0.18639753 	0.59019333 	0.70954736 	0.49387953 	0.99932718 	0.80534296 	-0.87452321 	-0.32348917 	0.36411197 	0.80857195 	0.39910085 	0.00025413 	0.88057470 	0.90488900 	0.1645 	39 
0.79688806 	0.65871936 	1.94598681 	0.69594808 	0.27815047 	0.73811209 	0.55583360 	0.58253221 	0.99996715 	0.70087314 	-0.92805465 	-0.26387108 	0.42311855 	0.91058369 	0.30576921 	0.00019632 	0.93796314 	0.93733703 	0.1591 	40 
0.79467970 	0.73496770 	1.96959106 	0.61246037 	0.37417567 	0.71015270 	0.60033048 	0.56933766 	0.99828193 	0.76270549 	-0.87116926 	-0.25911282 	0.35811268 	0.94000518 	0.35444554 	0.00014572 	0.95868162 	0.78974407 	0.1539 	41 
0.80848536 	0.65049862 	1.86862770 	0.63650850 	0.50313511 	0.72008496 	0.59302499 	0.57252687 	0.99966032 	0.78977745 	-0.81030117 	-0.30351149 	0.44624171 	0.98006720 	0.34644449 	0.00017068 	0.94971346 	0.70202284 	0.1489 	42 
0.75617866 	0.67380937 	1.76462429 	0.69071479 	0.51949984 	0.82211393 	0.50434574 	0.66415497 	0.99932045 	0.65459895 	-0.72455457 	-0.36930293 	0.43690489 	0.96002483 	0.37981069 	0.00018822 	0.91015491 	0.72755273 	0.1440 	43 
0.87917177 	0.72085553 	1.91561154 	0.68336518 	0.45408764 	0.74096755 	0.57563089 	0.77271925 	0.99979857 	0.64580730 	-0.78549554 	-0.25061938 	0.55656971 	0.92364010 	0.40016582 	0.00019249 	0.99655960 	0.75990601 	0.1393 	44 
0.81174486 	0.76349233 	1.94596231 	0.69829469 	0.46782961 	0.69200254 	0.62634302 	0.85413941 	0.99840251 	0.65819175 	-0.74532972 	-0.20475352 	0.56582174 	0.91517167 	0.24176655 	0.00021507 	0.99242540 	0.66736092 	0.1348 	45 
