param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
2.87798922 	0.74249665 	1.59077463 	0.79701037 	0.08653320 	0.86348551 	0.70955980 	0.58618485 	0.97254047 	0.86751672 	1.18804762 	-0.77377150 	0.85759490 	0.59323132 	0.54002600 	0.00532662 	0.92177872 	0.61515110 	0.6000 	0 
3.12214239 	1.03698565 	2.04795303 	0.92527333 	0.13538453 	0.33892970 	0.79525066 	0.92096298 	0.96697199 	0.92618165 	1.00612839 	-0.63903558 	0.97711165 	0.67654841 	0.49050995 	0.00114152 	0.86735562 	0.50581492 	0.5804 	1 
3.67723282 	0.62295922 	2.62645403 	0.66925907 	0.23284589 	0.40755382 	0.74662494 	0.36668719 	0.98613692 	0.80486183 	1.20101619 	-1.13121690 	0.85259151 	0.80937427 	0.46099723 	0.00084276 	0.73415887 	0.62804539 	0.5615 	2 
3.84411847 	0.90136069 	2.61390418 	0.84743309 	0.46785611 	0.39839979 	0.99108292 	0.93042413 	0.99236982 	0.70596974 	1.32113214 	-0.81455011 	0.41218926 	0.96325702 	0.22879479 	0.00024825 	0.57015612 	0.67698831 	0.5432 	3 
4.06165413 	0.65730175 	2.28380324 	0.88602077 	0.68120610 	0.53003039 	0.67180353 	0.38805089 	0.99041933 	0.44385121 	0.87673219 	-1.25598522 	0.72754829 	0.68579025 	0.00541533 	0.00029914 	0.45680208 	0.61753777 	0.5254 	4 
4.42936713 	0.24725229 	2.26635381 	0.88149993 	0.48341968 	0.93473824 	0.39616397 	0.20984044 	0.99398966 	0.47037223 	0.73300560 	-1.10121913 	0.82970144 	0.78896077 	0.25503444 	0.00101785 	0.41254912 	0.54325015 	0.5083 	5 
4.57533325 	0.07383692 	1.65185926 	0.56469173 	0.24765938 	0.65335142 	0.64223289 	0.16790508 	0.99938590 	0.75335821 	1.33801847 	-0.60837605 	0.57494619 	0.51468823 	0.02255800 	0.00173698 	0.08223450 	0.76280688 	0.4917 	6 
4.23355235 	0.16071021 	1.34088383 	0.32231901 	0.90515079 	0.05106968 	0.52597943 	0.23123638 	0.98351152 	0.83742093 	1.16637912 	-1.40564502 	0.63625285 	0.53607805 	0.27497680 	0.00055846 	0.48375933 	0.86487333 	0.4756 	7 
4.18001000 	0.36914518 	1.51553869 	0.43020585 	0.87142768 	-0.24966698 	0.95970451 	0.29447012 	0.98713383 	0.82958791 	0.66303542 	-1.73765174 	0.74985248 	0.83626703 	0.47825222 	0.00044631 	0.40157188 	0.63177073 	0.4601 	8 
4.28065070 	0.30932224 	2.71015983 	0.46973989 	0.93707077 	-0.24072981 	0.84748571 	0.70488560 	0.99737658 	0.59732357 	0.66550103 	-1.60914728 	0.84045839 	0.68380839 	0.42767918 	0.00074118 	0.34331230 	0.41142697 	0.4451 	9 
4.71369315 	0.13705937 	2.99925633 	0.13547955 	0.70170238 	-0.18750249 	0.93726110 	0.44904278 	0.97281175 	0.91504176 	0.62270309 	-1.41818482 	0.89803103 	0.75100067 	0.61791597 	0.00076327 	0.45831613 	0.47157036 	0.4306 	10 
4.96764538 	0.23683524 	2.93917764 	0.33548522 	0.95831525 	-0.27720870 	0.76285480 	0.59301648 	0.94875227 	0.74216292 	0.77439569 	-1.48076421 	0.82867282 	0.90693525 	0.17231553 	0.00016274 	0.38328008 	0.76625777 	0.4165 	11 
5.02404000 	0.20351330 	2.78187007 	0.20742121 	0.87449494 	-0.68195070 	0.71386546 	0.90640971 	0.99350384 	0.72044189 	0.76727447 	-1.65144479 	0.81003383 	0.95065317 	0.11372279 	0.00018434 	0.44817161 	0.30382693 	0.4029 	12 
3.65745624 	1.38230200 	2.79961451 	0.20637171 	0.40258220 	-0.57117745 	0.61025184 	0.92381309 	0.99949106 	0.73987197 	1.47051215 	-2.02235274 	0.48101503 	0.74286319 	0.43778714 	0.00006462 	0.78761793 	0.33464015 	0.3898 	13 
3.71435534 	1.67359966 	3.11769040 	0.51231891 	0.56801410 	-0.23685952 	0.30847062 	0.93491338 	0.99628199 	0.66902666 	1.23437688 	-2.25494425 	0.86073215 	0.77808514 	0.57802919 	0.00006125 	0.38690826 	0.54957547 	0.3771 	14 
3.65107707 	1.58241460 	3.05472162 	0.27825417 	0.81058674 	-0.52454855 	0.27847187 	0.61257577 	0.99801690 	0.56090806 	1.32260386 	-2.47795785 	0.90367035 	0.87144566 	0.40706910 	0.00004995 	0.24078827 	0.65376790 	0.3648 	15 
3.64557528 	1.73298850 	3.12174512 	0.59071587 	0.74302053 	-0.47233834 	0.39588802 	0.76800568 	0.99597187 	0.72752559 	1.02820743 	-2.64055358 	0.92711361 	0.68520680 	0.30590979 	0.00003455 	0.34717188 	0.87770086 	0.3528 	16 
3.72840191 	1.83957460 	3.04030861 	0.70531698 	0.83383906 	-0.27665672 	0.71361740 	0.90390646 	0.99434194 	0.66887189 	1.15347579 	-2.59424406 	0.60826130 	0.80303249 	0.30578563 	0.00005098 	0.27812464 	0.96988908 	0.3413 	17 
3.94223414 	1.88408777 	3.01391146 	0.68906472 	0.81215833 	-0.20471394 	0.66104168 	0.74554411 	0.99663017 	0.81190687 	1.11734908 	-2.52682801 	0.73762843 	0.75397437 	0.30082456 	0.00004963 	0.79299643 	0.99485710 	0.3302 	18 
3.86913505 	1.95502963 	3.04459397 	0.86930327 	0.80357848 	-0.04993329 	0.81959031 	0.74661894 	0.98676238 	0.86601934 	1.08212214 	-2.66464871 	0.93656156 	0.97012804 	0.18218305 	0.00003923 	0.91499998 	0.74581507 	0.3194 	19 
3.72844333 	2.18703034 	2.81798782 	0.66891268 	0.92004555 	-0.21253937 	0.80890877 	0.86570229 	0.99441972 	0.91524887 	1.05101770 	-2.73707566 	0.92211192 	0.97794625 	0.26767952 	0.00003913 	0.89891494 	0.96412770 	0.3090 	20 
3.54881177 	1.86964829 	3.11695384 	0.79188070 	0.84680904 	-0.21772016 	0.97165900 	0.94016561 	0.99941701 	0.96411356 	0.87354329 	-2.76165188 	0.96477629 	0.92495010 	0.52160482 	0.00003919 	0.90456459 	0.99137789 	0.2989 	21 
3.36426117 	1.85776402 	3.14301151 	0.73778094 	0.63037777 	-0.06274895 	0.87256801 	0.67021210 	0.99877077 	0.98792806 	0.87361985 	-2.83272297 	0.96125316 	0.96059843 	0.57706411 	0.00004882 	0.84226507 	0.88716768 	0.2892 	22 
3.33031773 	1.61395123 	3.07144885 	0.81038636 	0.69295826 	0.00470572 	0.80814222 	0.65195058 	0.99460296 	0.74012850 	0.99281664 	-2.94171596 	0.72468539 	0.86170776 	0.64483296 	0.00003476 	0.88552420 	0.68327629 	0.2797 	23 
3.25848136 	1.39407472 	2.97882161 	0.93195316 	0.87533004 	0.02064590 	0.96565239 	0.61056324 	0.99381583 	0.90488995 	0.75659848 	-3.07427822 	0.66963419 	0.98963124 	0.62699578 	0.00003653 	0.79975658 	0.62686317 	0.2706 	24 
3.26645896 	1.58065905 	2.97071451 	0.90101310 	0.89989359 	-0.06525176 	0.95494713 	0.65938457 	0.99672382 	0.86184129 	0.68120168 	-3.05273470 	0.81013099 	0.95614051 	0.53052165 	0.00004534 	0.61672999 	0.69258212 	0.2618 	25 
3.17275967 	1.67550990 	2.99306159 	0.85613077 	0.80940844 	0.00743380 	0.97639275 	0.52925823 	0.99725003 	0.82341239 	0.81434410 	-3.01753251 	0.93785052 	0.94712685 	0.53172337 	0.00004360 	0.58869299 	0.71315350 	0.2532 	26 
3.13391986 	1.55002297 	2.94747272 	0.73046716 	0.83883053 	-0.15874223 	0.92414238 	0.70242487 	0.99706953 	0.91279710 	0.83506398 	-2.86912693 	0.84842231 	0.94375926 	0.50724215 	0.00004080 	0.61949486 	0.72764225 	0.2449 	27 
3.08144136 	1.61544246 	2.74525619 	0.54634081 	0.98238390 	-0.02852853 	0.89865998 	0.88661679 	0.99819661 	0.95893980 	0.90390730 	-2.89264322 	0.91732506 	0.92942295 	0.43565875 	0.00004139 	0.58367405 	0.66811028 	0.2370 	28 
3.03967510 	1.59154536 	2.80614299 	0.59832879 	0.88620549 	0.15178158 	0.85245696 	0.78499721 	0.99652451 	0.85447015 	0.81018385 	-2.84031425 	0.89604259 	0.92722085 	0.46674233 	0.00004563 	0.49863617 	0.87399645 	0.2292 	29 
3.01488018 	1.58623964 	2.69924807 	0.69284089 	0.88238435 	0.24533428 	0.87459254 	0.82027550 	0.99528032 	0.80478151 	0.92579783 	-2.80906005 	0.97585699 	0.98110678 	0.41255140 	0.00004323 	0.43298125 	0.81244298 	0.2217 	30 
3.03484811 	1.47993231 	2.73061867 	0.69873046 	0.89111088 	0.27495509 	0.80679053 	0.79613939 	0.99983652 	0.90581458 	0.96407395 	-2.78502017 	0.96482165 	0.99020503 	0.35027983 	0.00003991 	0.38651018 	0.92669331 	0.2145 	31 
