param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
2.28006593 	0.94466026 	0.99938247 	0.33159152 	0.09526757 	-0.42897168 	0.81991978 	0.90561698 	0.92471332 	0.85525145 	-0.87735217 	0.60987585 	0.37817155 	0.91644731 	0.57881000 	0.00684066 	0.41768908 	0.75266633 	0.6000 	0 
2.17805081 	1.25818683 	1.51429525 	0.60582902 	0.15238130 	-0.37830632 	0.80704662 	0.53389630 	0.98814367 	0.77573895 	-1.05668172 	0.55925449 	0.83140999 	0.55638964 	0.38532460 	0.00461065 	0.92526017 	0.50865842 	0.5804 	1 
2.32422863 	1.21313107 	1.09612802 	0.78032646 	0.04955712 	-0.41099225 	0.87574385 	0.36439435 	0.99963016 	0.81762123 	-1.51612032 	1.20926576 	0.38195016 	0.54603897 	0.59755389 	0.00261566 	0.97946795 	0.85177948 	0.5615 	2 
2.55174806 	1.17991583 	1.46429984 	0.93403787 	0.77463079 	0.02709255 	0.97596272 	0.51070067 	0.99061297 	0.75549057 	-1.01817560 	0.98807859 	0.98533647 	0.80412221 	0.57779307 	0.00062684 	0.71995439 	0.78870333 	0.5432 	3 
2.54665282 	1.06845432 	1.90116344 	0.60033289 	0.76494572 	-0.59561170 	0.82765931 	0.97012397 	0.99880746 	0.50865086 	-0.94328757 	0.98754585 	0.94790787 	0.82470917 	0.39500820 	0.00074306 	0.63298952 	0.73570391 	0.5254 	4 
2.70859496 	0.47359055 	2.07838986 	0.69683927 	0.97856818 	-0.29926299 	0.86406577 	0.96748870 	0.99414220 	0.60765963 	-1.37839938 	1.30683845 	0.87515771 	0.70689784 	0.47017551 	0.00016984 	0.72062393 	0.77257602 	0.5083 	5 
2.97563485 	0.23949475 	1.88221114 	0.29158011 	0.52735994 	-0.32614389 	0.91451761 	0.90223665 	0.99915413 	0.83837046 	-0.60900147 	1.38533884 	0.67082003 	0.51212634 	0.11269956 	0.00009887 	0.74752804 	0.97029537 	0.4917 	6 
2.73656616 	0.33627982 	2.01455584 	0.35466761 	0.49430641 	0.07464952 	0.84294237 	0.52916963 	0.99792664 	0.65799721 	-0.59438997 	1.15586417 	0.60487638 	0.90483386 	0.40531278 	0.00012563 	0.79197077 	0.66930973 	0.4756 	7 
2.50739684 	0.37017927 	2.48572380 	0.55475793 	0.46360480 	0.32052433 	0.80489169 	0.82543445 	0.99595858 	0.76134446 	-0.94259777 	1.57730677 	0.39743126 	0.79782068 	0.49668738 	0.00009996 	0.76555766 	0.52302119 	0.4601 	8 
2.74652098 	0.53365468 	2.17872127 	0.85631366 	0.00205131 	0.58633863 	0.51586381 	0.71005374 	0.99802917 	0.90319721 	-0.80791849 	1.52707294 	0.73457549 	0.84562015 	0.37376162 	0.00012202 	0.84275816 	0.94618664 	0.4451 	9 
2.34715564 	0.54786339 	2.05056432 	0.70066190 	0.07415991 	0.84473727 	0.82577640 	0.67784466 	0.99856107 	0.81243635 	-0.89059981 	1.85866081 	0.80800705 	0.91597932 	0.10653308 	0.00019767 	0.89025308 	0.81696028 	0.4306 	10 
2.52758114 	0.51742502 	2.13603459 	0.76263559 	0.16546088 	1.09845027 	0.91169230 	0.42726049 	0.99856895 	0.73751473 	-1.15049741 	2.53904438 	0.80074893 	0.95997668 	0.18835281 	0.00039876 	0.93259404 	0.71723448 	0.4165 	11 
