param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
2.88608367 	2.22622941 	0.59451009 	0.93136517 	0.41547364 	0.41962777 	0.91616715 	0.77295863 	0.72583857 	0.95854832 	0.81074763 	-0.42573702 	0.18802993 	0.73343484 	0.50260374 	0.05482312 	0.82891801 	0.50782394 	0.6000 	0 
2.57044967 	2.48610996 	0.57603525 	0.42796181 	0.57445977 	0.53497778 	0.78223317 	0.17156111 	0.99845525 	0.81325856 	1.27428286 	-0.68370169 	0.17431935 	0.56739652 	0.46499087 	0.00546235 	0.47104478 	0.30629538 	0.5804 	1 
3.23169749 	2.21900751 	0.55371583 	0.24110983 	0.83795097 	1.21412465 	0.86981972 	0.38111709 	0.66387185 	0.96498316 	0.21349303 	-1.99541438 	0.98476429 	0.95669154 	0.11316157 	0.00387335 	0.20423841 	0.92388175 	0.5615 	2 
2.71636454 	2.38686873 	0.26940548 	0.48093047 	0.94170620 	0.64561624 	0.77370292 	0.42462407 	0.85586456 	0.99806478 	0.37461864 	-1.56083590 	0.65782938 	0.75827252 	0.51765785 	0.00306870 	0.97511117 	0.83174549 	0.5432 	3 
3.63068271 	1.58617530 	0.63594754 	0.40843767 	0.67620424 	0.62285279 	0.67088637 	0.24141071 	0.75683075 	0.93882683 	-0.83793894 	-1.12492707 	0.77595237 	0.88292639 	0.56184394 	0.00164592 	0.54955740 	0.84916822 	0.5254 	4 
3.13737753 	1.74229762 	0.43568746 	0.47962657 	0.73888322 	-0.17957836 	0.96639168 	0.75471797 	0.75684838 	0.95302160 	-0.21565151 	-1.40455000 	0.88882961 	0.91140048 	0.79310339 	0.00091609 	0.87850036 	0.53180097 	0.5083 	5 
3.32971194 	1.74732647 	0.28435016 	0.20692856 	0.86797901 	-0.83694632 	0.72685255 	0.62320704 	0.74093706 	0.96883996 	-0.15303664 	-1.19525665 	0.90492153 	0.91701256 	0.88048431 	0.00154955 	0.74561949 	0.32278656 	0.4917 	6 
3.72511167 	2.02087308 	0.47589340 	0.19812464 	0.98007512 	-1.10431426 	0.75046740 	0.57887568 	0.66712621 	0.99274149 	-0.48639916 	-1.38501104 	0.72358823 	0.93069801 	0.71905974 	0.00057975 	0.91625994 	0.69481956 	0.4756 	7 
3.72981965 	1.79111087 	0.59658929 	0.27269408 	0.91803223 	-0.76624394 	0.94274657 	0.32196261 	0.79725173 	0.95689098 	-0.41440859 	-1.20168261 	0.51789759 	0.87170711 	0.50244401 	0.00021527 	0.93167379 	0.50793389 	0.4601 	8 
4.18849257 	2.08780596 	0.79427100 	0.17676286 	0.98400688 	-1.05212496 	0.80285205 	0.71154592 	0.66789469 	0.86147783 	-0.56214350 	-1.22301511 	0.42488990 	0.91938581 	0.22053748 	0.00029390 	0.61573186 	0.13070702 	0.4451 	9 
4.37991296 	2.29807609 	1.14652892 	0.15191906 	0.83219131 	-0.86549159 	0.54335850 	0.77855014 	0.97072710 	0.81816184 	-0.35099063 	-1.22052474 	0.74903771 	0.98454947 	0.56027411 	0.00014935 	0.97711546 	0.08462767 	0.4306 	10 
4.80480928 	2.44140363 	1.31398125 	0.17478382 	0.69994801 	-1.06118794 	0.30453870 	0.84368440 	0.96873414 	0.90476348 	-0.52340212 	-1.31476028 	0.89384994 	0.95068469 	0.57822014 	0.00007337 	0.98603038 	0.39655802 	0.4165 	11 
4.60064279 	2.85027687 	1.36856418 	0.59658408 	0.78628439 	-1.05442002 	0.46782127 	0.93497888 	0.94077242 	0.77429758 	-0.81191110 	-1.30219215 	0.86565482 	0.90218608 	0.62953117 	0.00006089 	0.97784917 	0.22188356 	0.4029 	12 
4.64103771 	2.92875229 	1.24582145 	0.56077716 	0.81068903 	-0.60873601 	0.49965036 	0.95992022 	0.78423533 	0.94489187 	-0.73822940 	-1.03088044 	0.79176363 	0.93920384 	0.58024048 	0.00401291 	0.76915853 	0.00762709 	0.3898 	13 
4.81603263 	3.03600836 	1.39084183 	0.64568214 	0.70249738 	-1.07443389 	0.34219574 	0.84164070 	0.57757853 	0.79813500 	-0.75429948 	-0.98960315 	0.87167584 	0.96906680 	0.39771440 	0.00377472 	0.85951056 	0.09170118 	0.3771 	14 
4.84494811 	3.22554475 	1.27412992 	0.62229994 	0.85119758 	-1.04054575 	0.32057427 	0.39769155 	0.67441895 	0.86848708 	-0.89756989 	-0.85479462 	0.71810893 	0.91520943 	0.39396932 	0.00295818 	0.56157680 	0.17934063 	0.3648 	15 
4.81721332 	3.16249865 	1.19631875 	0.90328442 	0.89435897 	-1.12331318 	0.52887784 	0.81555595 	0.65144492 	0.85623277 	-0.96366082 	-1.00958834 	0.43056446 	0.88824724 	0.50066840 	0.00470986 	0.69406588 	0.15782379 	0.3528 	16 
4.98550330 	2.97860287 	1.32558254 	0.93462293 	0.88380114 	-1.30299946 	0.52076648 	0.71345568 	0.82664131 	0.81826555 	-1.14398529 	-0.88500707 	0.16818105 	0.84198389 	0.67249243 	0.00770758 	0.58220808 	0.09347526 	0.3413 	17 
5.16688320 	3.18574288 	1.29561039 	0.65281226 	0.87163047 	-1.36669478 	0.63657700 	0.73936804 	0.71747262 	0.82273238 	-1.14696167 	-0.78344140 	0.25442371 	0.82807627 	0.76970116 	0.00722084 	0.46570134 	0.36670432 	0.3302 	18 
