param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.17827894 	2.80421765 	0.31710954 	0.53733426 	0.10218441 	-0.49808317 	0.76947006 	0.88001896 	0.90537166 	0.77006784 	-2.00961200 	-1.40819584 	0.49088842 	0.99834825 	0.50308358 	0.09280167 	0.62497527 	0.49332428 	0.6000 	0 
0.44565686 	3.07783117 	0.54576957 	0.01446094 	0.19263156 	0.53569461 	0.67922920 	0.95998895 	0.98425165 	0.30570188 	-1.77055160 	-1.35247219 	0.45062393 	0.60165183 	0.41827011 	0.01795791 	0.73776987 	0.73818421 	0.5804 	1 
0.59644092 	2.46763135 	0.90847792 	0.21037640 	0.15273013 	0.35302279 	0.76436133 	0.52771097 	0.51630344 	0.67911319 	-1.78646157 	-1.64468528 	0.28692385 	0.55240880 	0.30113313 	0.03986717 	0.28027562 	0.59549050 	0.5615 	2 
0.26730042 	2.17220427 	0.69401181 	0.32663803 	0.82927150 	-0.59022893 	0.67529905 	0.55168511 	0.66272567 	0.65058997 	-1.62841512 	-1.86831077 	0.62575405 	0.19684104 	0.52714129 	0.01357510 	0.44716453 	0.95386839 	0.5432 	3 
0.47080398 	2.70640151 	0.68431819 	0.21863993 	0.37979512 	0.00942844 	0.84842013 	0.99017893 	0.85874190 	0.47449789 	-1.36453442 	-1.86204447 	0.29964762 	0.55896393 	0.38738967 	0.00309800 	0.48781333 	0.59249357 	0.5254 	4 
0.70616262 	2.65807463 	0.82888674 	0.35056671 	0.27117134 	0.16197138 	0.54108760 	0.71983465 	0.50461571 	0.75224453 	-1.71769959 	-2.16806496 	0.18644222 	0.37638417 	0.61183377 	0.00122783 	0.81519271 	0.84034264 	0.5083 	5 
0.72202221 	2.70735949 	1.04219859 	0.17685705 	0.55292642 	-0.20612638 	0.68253710 	0.88158637 	0.66012005 	0.76306079 	-1.94497182 	-2.48210121 	0.01307663 	0.54014002 	0.05491702 	0.00221917 	0.64344534 	0.96556627 	0.4917 	6 
0.46727525 	1.97799579 	1.18743707 	0.32843284 	0.33814730 	-0.62452392 	0.26090868 	0.87367822 	0.98348289 	0.29608676 	-2.00780707 	-2.69737806 	0.32734989 	0.74183061 	0.34669226 	0.00042354 	0.48624861 	0.38950774 	0.4756 	7 
0.96520039 	1.91819164 	1.33820985 	0.15506940 	0.51808230 	-0.34319522 	0.50691653 	0.92922249 	0.73181855 	0.63119955 	-2.04254140 	-2.44354729 	0.52511548 	0.66497153 	0.32077399 	0.00011422 	0.37060412 	0.47181132 	0.4601 	8 
0.94429142 	2.16137565 	1.78866842 	0.57369379 	0.32333659 	-0.54927184 	0.39043013 	0.98249297 	0.61244656 	0.74087456 	-1.99796690 	-2.51493627 	0.29065063 	0.32630262 	0.14769477 	0.00012534 	0.67306911 	0.47849645 	0.4451 	9 
1.21175535 	2.43912206 	2.01093408 	0.41721242 	0.15969645 	-0.14316050 	0.59397603 	0.64183091 	0.68472831 	0.75342851 	-2.05007581 	-2.53636345 	0.29157046 	0.57926097 	0.33162416 	0.00017327 	0.62547981 	0.64428607 	0.4306 	10 
1.20050147 	2.28076567 	2.50003382 	0.17122514 	0.23053561 	0.02400386 	0.22603743 	0.49408198 	0.41220154 	0.73666344 	-2.14461695 	-2.29104600 	0.45981228 	0.70132042 	0.20465942 	0.00019535 	0.54413169 	0.65617107 	0.4165 	11 
1.31468796 	1.96025047 	2.77362918 	0.34370466 	0.03317324 	0.03168622 	0.43546885 	0.67949425 	0.60470247 	0.56742350 	-1.65197387 	-2.29734389 	0.57124884 	0.70850726 	0.10759312 	0.00012043 	0.44401849 	0.52596833 	0.4029 	12 
1.43117057 	1.90270360 	2.80367019 	0.43142404 	0.20946320 	0.11650019 	0.41389842 	0.70942953 	0.51413200 	0.68494713 	-1.47916947 	-2.88160268 	0.61777962 	0.67269874 	0.18805006 	0.00032056 	0.68465348 	0.51290055 	0.3898 	13 
1.51434294 	2.06872810 	2.92323720 	0.52977401 	0.30221305 	0.39588111 	0.33514196 	0.77713611 	0.68533960 	0.45667750 	-1.44713461 	-3.08920222 	0.83593464 	0.62287342 	0.18945032 	0.00032883 	0.68400629 	0.25903295 	0.3771 	14 
1.33661623 	2.25752807 	2.77542414 	0.57100711 	0.33688320 	0.25232092 	0.44087846 	0.76027470 	0.96460066 	0.40237097 	-1.73204870 	-2.95914868 	0.64346042 	0.87420791 	0.30507220 	0.00038417 	0.52562354 	0.12725115 	0.3648 	15 
1.08045647 	2.58139845 	2.92251788 	0.41685169 	0.43962028 	0.03768844 	0.24609782 	0.77032607 	0.95974753 	0.45500040 	-2.08752711 	-2.70534501 	0.79856622 	0.88798577 	0.33422062 	0.00027705 	0.41353343 	0.10790904 	0.3528 	16 
1.04863126 	2.88627673 	2.96065854 	0.09216253 	0.35616916 	0.04609289 	0.27266171 	0.88391594 	0.95267113 	0.36729845 	-2.12140381 	-2.47167541 	0.79521664 	0.93787097 	0.37299275 	0.00050403 	0.55150695 	0.12434581 	0.3413 	17 
1.35519556 	2.91639246 	3.19428484 	0.14561418 	0.32261321 	-0.07604826 	0.06562350 	0.97091858 	0.97211055 	0.46842109 	-2.34173486 	-2.51650368 	0.66131017 	0.73850850 	0.36511625 	0.00060159 	0.85002663 	0.12813543 	0.3302 	18 
1.42437376 	2.93321577 	3.16321214 	0.12448747 	0.21737513 	0.03042516 	0.30521732 	0.68109226 	0.97313175 	0.30285690 	-2.37746234 	-2.74457398 	0.35833311 	0.67545071 	0.25885947 	0.00055276 	0.88187904 	0.12964957 	0.3194 	19 
1.50428943 	2.91965740 	3.03654445 	0.36716538 	0.23434957 	0.09010751 	0.24272679 	0.80191252 	0.86580400 	0.61842401 	-2.15998377 	-2.41029924 	0.41043427 	0.57902192 	0.59948500 	0.00051342 	0.84665386 	0.01602822 	0.3090 	20 
1.38641158 	2.89327209 	3.10800744 	0.18150042 	0.15571660 	0.08083196 	0.51590975 	0.68141527 	0.77674948 	0.67730528 	-2.03264109 	-2.33810636 	0.30683555 	0.53049443 	0.66442634 	0.00031227 	0.80279885 	0.13879144 	0.2989 	21 
1.46138490 	2.87662863 	3.10992946 	0.11152509 	0.00713134 	-0.04702079 	0.58549183 	0.51228377 	0.69413548 	0.58681855 	-2.02197124 	-2.59139006 	0.32911582 	0.75892171 	0.67670547 	0.00024553 	0.77273699 	0.18241376 	0.2892 	22 
1.47002961 	2.78373733 	2.86975151 	0.22349016 	0.21240561 	-0.16365248 	0.67616346 	0.61256996 	0.66914228 	0.65428755 	-2.17385401 	-2.57518293 	0.37105992 	0.86518715 	0.69356818 	0.00026287 	0.76800070 	0.18228928 	0.2797 	23 
1.44742936 	2.96531458 	2.98244938 	0.28327188 	0.31828207 	-0.34824469 	0.55919165 	0.59777162 	0.85793641 	0.55458371 	-2.19796925 	-2.64322903 	0.28702912 	0.86347967 	0.55914043 	0.00021364 	0.98892418 	0.30234317 	0.2706 	24 
1.26501386 	2.99229631 	3.01732773 	0.19242186 	0.35294175 	-0.28227408 	0.62388803 	0.55590847 	0.79959818 	0.62178067 	-2.22801881 	-2.71128010 	0.16283330 	0.75214356 	0.61522252 	0.00022887 	0.92877277 	0.22670343 	0.2618 	25 
1.39686187 	3.17798702 	3.05690413 	0.20069180 	0.42083833 	-0.17590334 	0.85908980 	0.71357696 	0.64937239 	0.61390328 	-2.16192307 	-2.94277277 	0.21656676 	0.64584842 	0.59441233 	0.00023817 	0.99801326 	0.32229437 	0.2532 	26 
1.44837028 	3.29439725 	2.95247529 	0.26555342 	0.50138481 	-0.22006526 	0.68945163 	0.75988947 	0.61691770 	0.56683414 	-2.20125599 	-3.23392371 	0.18544298 	0.69605476 	0.49109253 	0.00019414 	0.98070295 	0.17717003 	0.2449 	27 
1.48522805 	3.22325093 	3.03213841 	0.34665939 	0.42679279 	-0.21932969 	0.87062921 	0.67595035 	0.72972275 	0.59044972 	-2.18125703 	-3.27755596 	0.27325041 	0.62829804 	0.49177060 	0.00027577 	0.87715297 	0.11162782 	0.2370 	28 
1.52424105 	3.20782306 	2.82705278 	0.25844543 	0.37474315 	-0.15745310 	0.87085983 	0.62639522 	0.76431454 	0.63008739 	-2.30273667 	-3.32807314 	0.36210703 	0.71893006 	0.48065005 	0.00032252 	0.80231469 	0.23358281 	0.2292 	29 
1.42695286 	3.20431850 	2.93675426 	0.40156051 	0.36353757 	0.01416444 	0.84971396 	0.57059768 	0.75307261 	0.67481325 	-2.39179611 	-3.40444086 	0.25237854 	0.73013935 	0.38812536 	0.00035519 	0.84643105 	0.22088737 	0.2217 	30 
1.56751629 	3.26453910 	2.99240963 	0.37802539 	0.35734873 	-0.12930344 	0.90142415 	0.60948552 	0.79624658 	0.62011982 	-2.34717040 	-3.43371879 	0.18090502 	0.74868928 	0.36164986 	0.00032672 	0.82683117 	0.22347589 	0.2145 	31 
1.58369128 	3.25441559 	3.00551012 	0.34605925 	0.31448120 	-0.13583757 	0.84256495 	0.63935927 	0.80864596 	0.52535753 	-2.41253086 	-3.36092702 	0.18800038 	0.86680699 	0.21457042 	0.00046850 	0.90295004 	0.29182773 	0.2075 	32 
