param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.40369963 	1.68757723 	1.13166088 	0.87420629 	0.37066246 	-1.84025171 	0.60093839 	0.54428305 	0.71161245 	0.76449980 	2.12636940 	0.62010943 	0.98436533 	0.85914030 	0.45059518 	0.02808912 	0.27012318 	0.07924606 	0.6000 	0 
0.67233283 	1.98649747 	0.74033657 	0.84297579 	0.76242695 	-1.86633072 	0.57141287 	0.78384394 	0.95499918 	0.62782829 	1.80050088 	0.72338242 	0.92567849 	0.77019441 	0.14202439 	0.00977349 	0.11447101 	0.76976125 	0.5804 	1 
0.37924194 	1.70519024 	0.78605361 	0.43065011 	0.70508706 	-1.74275952 	0.96457798 	0.62212352 	0.88388150 	0.82605760 	2.04812345 	0.39058512 	0.37455065 	0.40227045 	0.45100406 	0.00821273 	0.06839106 	0.67777467 	0.5615 	2 
0.42511161 	1.96994312 	0.55027869 	0.63563512 	0.60889390 	-1.90691042 	0.21520356 	0.81055575 	0.98649411 	0.83368456 	2.46132996 	0.58636543 	0.72119855 	0.20197570 	0.09859035 	0.02868714 	0.85040399 	0.92895149 	0.5432 	3 
0.14454511 	2.38430814 	1.12221109 	0.91709945 	0.63621587 	-2.71032361 	0.97377550 	0.78965426 	0.90275913 	0.79345428 	2.85691457 	0.46841811 	0.64126289 	0.89849807 	0.10798823 	0.02403278 	0.27927028 	0.97653142 	0.5254 	4 
0.14370898 	2.42504742 	0.38241234 	0.38807882 	0.70840394 	-2.67175687 	0.86633539 	0.44678661 	0.47322708 	0.89885461 	3.14616376 	0.62074619 	0.81024685 	0.58171953 	0.16523088 	0.08701149 	0.90719906 	0.89778651 	0.5083 	5 
0.10913065 	2.61421675 	0.26844296 	0.62309218 	0.38815427 	-2.84899936 	0.72946215 	0.49120145 	0.43969321 	0.92430883 	3.42260376 	1.02231805 	0.72368079 	0.07525096 	0.28368832 	0.01880504 	0.05790767 	0.78521891 	0.4917 	6 
0.46058644 	2.92362845 	0.38572300 	0.87002425 	0.93346712 	-2.89364907 	0.82881824 	0.33246792 	0.66881941 	0.87301162 	3.42215099 	1.23822911 	0.78002332 	0.15572900 	0.45613300 	0.03336864 	0.48534612 	0.93070626 	0.4756 	7 
0.55383961 	2.90054378 	0.34104662 	0.94047667 	0.96987837 	-2.88823058 	0.31429879 	0.62001968 	0.62487784 	0.82816565 	3.55880867 	1.11923032 	0.43621762 	0.46450850 	0.35590148 	0.03102957 	0.67576364 	0.74219553 	0.4601 	8 
0.38475164 	3.25063967 	0.48801431 	0.95527992 	0.92259111 	-3.33353552 	0.50167884 	0.45270102 	0.73848493 	0.83222175 	3.50583654 	0.91666668 	0.14679970 	0.54889755 	0.72289211 	0.01901624 	0.96877428 	0.98992193 	0.4451 	9 
0.47658496 	3.27123973 	0.34910271 	0.94221580 	0.78588617 	-2.87022024 	0.29426224 	0.32250554 	0.63762936 	0.85523534 	3.47282743 	0.77414584 	0.00579810 	0.34525446 	0.95090941 	0.05786864 	0.73772053 	0.79824948 	0.4306 	10 
0.03509314 	3.62854826 	0.41156683 	0.92423437 	0.95273898 	-2.64894104 	0.55264011 	0.57746130 	0.99380907 	0.70671585 	3.73887754 	1.22013003 	0.58181991 	0.29906361 	0.88338438 	0.07847162 	0.81881868 	0.88464843 	0.4165 	11 
0.44506309 	3.65687783 	0.43071721 	0.88065207 	0.64302046 	-2.62714977 	0.44311458 	0.28716672 	0.74468094 	0.88558464 	3.86565053 	0.55670318 	0.35081275 	0.33375823 	0.93288131 	0.04977154 	0.68155396 	0.76352226 	0.4029 	12 
0.50839924 	3.99344897 	0.21835613 	0.79962483 	0.57889822 	-2.55518668 	0.59918004 	0.39120727 	0.85470075 	0.84535175 	3.85560412 	-0.01928619 	0.18519167 	0.02828282 	0.88568862 	0.02735893 	0.64059066 	0.79118544 	0.3898 	13 
0.72201752 	4.17263437 	0.13942440 	0.98285741 	0.14809334 	-2.59418141 	0.45390124 	0.72536364 	0.80654770 	0.83415966 	3.72973212 	-0.30651407 	0.09004539 	0.33288569 	0.78624973 	0.01533258 	0.71910211 	0.98825873 	0.3771 	14 
0.63669019 	4.06425624 	0.27513980 	0.79978520 	0.21443021 	-2.43126876 	0.37542580 	0.74025011 	0.80281229 	0.82410376 	3.90187117 	-0.27573508 	0.11630748 	0.51234730 	0.71814115 	0.00739986 	0.70451987 	0.69567130 	0.3648 	15 
