param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.98437240 	1.55638438 	0.32153042 	0.22033828 	0.72292861 	-0.61758130 	0.93187347 	0.76456539 	0.66523331 	0.89163819 	1.10444999 	0.23736626 	0.58557828 	0.93035726 	0.95016264 	0.06960399 	0.65868618 	0.03607022 	0.6000 	0 
1.36170169 	2.42624002 	0.30304562 	0.37539686 	0.97654354 	0.02070764 	0.83161317 	0.21217245 	0.03608120 	0.75050310 	0.68576904 	1.03102182 	0.71388034 	0.94514852 	0.35068591 	0.11756271 	0.91359892 	0.50583026 	0.5804 	1 
1.09774468 	2.36440990 	0.25046907 	0.87601180 	0.54761497 	0.44110194 	0.68142191 	0.39486899 	0.12518250 	0.78197107 	1.27984258 	0.99680538 	0.38891244 	0.98621186 	0.27162194 	0.43607963 	0.59857745 	0.87432036 	0.5615 	2 
1.02356469 	2.62202048 	1.49450327 	0.77848381 	0.03462044 	0.55719305 	0.18004452 	0.47886561 	0.48068851 	0.79470326 	1.20530857 	0.94551121 	0.20600864 	0.82213630 	0.71322774 	0.53182921 	0.50065065 	0.65043653 	0.5432 	3 
0.81779674 	2.43434124 	1.10613620 	0.80824457 	0.34024830 	0.16599736 	0.49486999 	0.26831514 	0.39913434 	0.75525167 	1.96072243 	0.85096742 	0.00930822 	0.94474098 	0.11951879 	0.39809377 	0.54899959 	0.47316308 	0.5254 	4 
0.83029622 	2.47169009 	1.62267469 	0.56367083 	0.05496739 	0.16073327 	0.51926126 	0.27948897 	0.71896927 	0.90449984 	2.47989592 	0.72621798 	0.54357406 	0.65133048 	0.02531408 	0.50514464 	0.37617187 	0.14224291 	0.5083 	5 
0.74178140 	2.64236888 	2.32075362 	0.90326854 	0.46674430 	-0.25340967 	0.13746289 	0.85683490 	0.35222902 	0.82391675 	2.59595066 	0.81650871 	0.81461013 	0.44865189 	0.71072217 	0.56032527 	0.36836156 	0.54153270 	0.4917 	6 
0.38030109 	2.39581459 	1.99304828 	0.41256926 	0.31826001 	-0.08528147 	0.55193516 	0.43834275 	0.78272627 	0.99683758 	3.15388244 	0.68619726 	0.93400868 	0.48827425 	0.87419973 	0.52768963 	0.48857597 	0.28281249 	0.4756 	7 
0.61755510 	1.65937522 	1.52371731 	0.89699827 	0.32211931 	0.16261018 	0.97055770 	0.45046573 	0.45184825 	0.84972509 	2.34666314 	0.97610147 	0.50733536 	0.52655363 	0.46027343 	0.47917146 	0.78528641 	0.17360869 	0.4601 	8 
0.67791380 	1.39234927 	1.16905355 	0.56546930 	0.54647231 	-0.70500960 	0.66079869 	0.79374468 	0.32162807 	0.90122177 	2.67051269 	1.41964895 	0.54184067 	0.34099347 	0.39303509 	0.53403103 	0.70968866 	0.18902071 	0.4451 	9 
0.35170866 	1.42937783 	0.87610296 	0.69546801 	0.50368008 	-0.51969592 	0.75240442 	0.95550508 	0.90608810 	0.91002732 	2.86499782 	1.74197876 	0.65318416 	0.39683810 	0.56899027 	0.32716353 	0.38562665 	0.30318678 	0.4306 	10 
