param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
1.11055066 	3.43501808 	0.57056472 	0.96325790 	0.04873477 	-0.89961206 	0.85083947 	0.61078768 	0.98077672 	0.97239268 	1.31783995 	-0.31824191 	0.77847872 	0.29257154 	0.24323908 	0.04937377 	0.22259523 	0.02214117 	0.6000 	0 
0.86965523 	2.92820630 	0.42445801 	0.77998883 	0.04915397 	0.02151464 	0.52429968 	0.84320566 	0.90575157 	0.94500040 	1.40135606 	-0.53738044 	0.79614923 	0.45881474 	0.23164483 	0.01247396 	0.15639043 	0.01868462 	0.5804 	1 
1.12093645 	3.15677524 	0.47067943 	0.76549350 	0.51339749 	-0.15828022 	0.89318216 	0.35276690 	0.41388806 	0.98789676 	1.26701733 	-0.96545186 	0.22042239 	0.15776799 	0.27738487 	0.02057033 	0.04919516 	0.76062942 	0.5615 	2 
1.29723002 	4.13866271 	0.69039557 	0.62092259 	0.32340013 	0.16880036 	0.40952975 	0.68446384 	0.43516882 	0.98489919 	1.03526520 	-1.21694523 	0.55910337 	0.03644702 	0.10846795 	0.00620478 	0.16776449 	0.88092304 	0.5432 	3 
0.68737859 	4.08816137 	0.89967372 	0.47184810 	0.07533950 	0.85984255 	0.76533448 	0.68496913 	0.52677793 	0.97839267 	0.81555139 	-1.04821883 	0.81813404 	0.30196926 	0.04646436 	0.00270710 	0.25367164 	0.68632189 	0.5254 	4 
0.73162502 	4.02828034 	0.64067974 	0.49774362 	0.17940559 	1.33180848 	0.85755772 	0.15236709 	0.53803851 	0.90711369 	1.35165883 	-1.01845904 	0.49279895 	0.86991320 	0.75903976 	0.00186928 	0.49665847 	0.76461496 	0.5083 	5 
0.41445546 	3.85442147 	0.49454088 	0.66186820 	0.44101026 	1.17856162 	0.82398160 	0.32856759 	0.27569867 	0.96590746 	1.20974347 	-0.85855481 	0.40483448 	0.64392378 	0.65666682 	0.00104605 	0.49580733 	0.93745671 	0.4917 	6 
0.22419309 	3.98045277 	0.72473447 	0.97399340 	0.78787306 	1.59904026 	0.75269476 	0.53691288 	0.94236734 	0.98377984 	1.82034639 	-0.35792149 	0.69573268 	0.52983503 	0.51651691 	0.00102086 	0.65110967 	0.24253394 	0.4756 	7 
0.34374963 	3.79780155 	1.00222999 	0.97162520 	0.51616710 	2.19568210 	0.15874735 	0.62659484 	0.62888182 	0.95043212 	1.57010636 	-0.49512174 	0.68053807 	0.21192474 	0.52204108 	0.00020786 	0.37263378 	0.64599794 	0.4601 	8 
0.56427085 	3.48207334 	0.75640699 	0.63988078 	0.91606703 	2.34511906 	0.08501643 	0.77010761 	0.48874739 	0.97772717 	0.94179974 	-0.35859094 	0.60818554 	0.47066570 	0.14745444 	0.00023508 	0.08073929 	0.13734524 	0.4451 	9 
0.83861306 	3.64433960 	0.25241976 	0.31524522 	0.97948307 	2.64313592 	0.47927048 	0.68756873 	0.74348510 	0.96896985 	1.15490316 	-0.24988999 	0.44456206 	0.29818296 	0.07313639 	0.00011582 	0.10972758 	0.46320222 	0.4306 	10 
0.73006043 	3.51146306 	0.32749485 	0.82084356 	0.49216574 	2.29551836 	0.75390413 	0.44712223 	0.74009746 	0.94262646 	1.21919373 	-0.30802799 	0.26384324 	0.24470660 	0.22629209 	0.00013048 	0.05690950 	0.51133654 	0.4165 	11 
0.64213353 	3.62492241 	0.21527135 	0.73884110 	0.41184421 	2.11444846 	0.43590199 	0.38414271 	0.41482426 	0.88662542 	1.30056789 	-0.67550817 	0.47915801 	0.37719615 	0.22502169 	0.00016486 	0.28466955 	0.34437147 	0.4029 	12 
1.11343396 	3.54544980 	0.10829684 	0.74124651 	0.38260856 	1.62563439 	0.86976751 	0.20444775 	0.80797718 	0.93468973 	1.21780523 	-1.02003242 	0.11257927 	0.56066572 	0.13319882 	0.00009558 	0.17265181 	0.71006278 	0.3898 	13 
1.49383989 	3.56435930 	0.19979830 	0.86906480 	0.34210507 	1.44239882 	0.69192644 	0.27520002 	0.47234875 	0.78833979 	1.11346877 	-1.03184197 	0.19002572 	0.74026453 	0.28290771 	0.00011967 	0.19466377 	0.52018545 	0.3771 	14 
1.19709519 	3.78224521 	0.21258881 	0.55641013 	0.14307629 	1.62580782 	0.88294123 	0.37648494 	0.12321986 	0.97741999 	1.39977587 	-0.99211807 	0.22199176 	0.81631658 	0.48610531 	0.00016291 	0.37747671 	0.64218964 	0.3648 	15 
1.25434868 	3.56147898 	0.05213619 	0.82370966 	0.60351200 	1.51997629 	0.76100152 	0.49990002 	0.24496988 	0.93757458 	1.25595490 	-0.97847121 	0.16771353 	0.84811566 	0.18668215 	0.00016715 	0.13470044 	0.81968987 	0.3528 	16 
1.45400695 	3.36518888 	0.10431265 	0.67638926 	0.80823632 	1.33991713 	0.56439134 	0.69871070 	0.36302498 	0.88570238 	1.27693795 	-1.43387679 	0.16173409 	0.67039447 	0.08515328 	0.00016627 	0.08404822 	0.55253737 	0.3413 	17 
1.43441941 	3.29724640 	0.55070985 	0.93176518 	0.95907794 	1.53498521 	0.45785665 	0.75543342 	0.36511577 	0.93471071 	1.00512603 	-1.41273029 	0.14267875 	0.67586857 	0.13686961 	0.00016505 	0.15291497 	0.63729522 	0.3302 	18 
1.45271074 	2.96091018 	0.66341688 	0.85328660 	0.97382959 	1.27059804 	0.38470925 	0.72065205 	0.16441554 	0.88373240 	1.16140363 	-1.49576233 	0.10571891 	0.88039515 	0.11314390 	0.00017361 	0.10236077 	0.83128769 	0.3194 	19 
1.54304966 	3.06127358 	1.03297942 	0.70803681 	0.92243114 	1.35828093 	0.54942704 	0.52923595 	0.07658342 	0.95613622 	1.13399494 	-1.40622210 	0.04675317 	0.74393736 	0.07818528 	0.00017947 	0.00773720 	0.79393990 	0.3090 	20 
1.27775636 	2.93656157 	1.04561084 	0.55847192 	0.93169823 	1.42842872 	0.32599724 	0.55495334 	0.11732588 	0.90263000 	0.76451589 	-1.60067601 	0.02411528 	0.80409180 	0.10531889 	0.00018785 	0.19602937 	0.82689748 	0.2989 	21 
1.19859326 	2.91613736 	1.08842171 	0.76569427 	0.94860666 	1.12021745 	0.10056727 	0.49215802 	0.23969929 	0.76506435 	0.72676554 	-1.73543000 	0.07080082 	0.84494870 	0.12545389 	0.00024278 	0.17496203 	0.82546407 	0.2892 	22 
1.19912725 	2.89960116 	1.26875898 	0.80679222 	0.64977312 	1.36481402 	0.16709736 	0.53584254 	0.39637024 	0.76611165 	0.75955429 	-1.71195332 	0.04234200 	0.87153578 	0.27026012 	0.00027099 	0.18760641 	0.67587833 	0.2797 	23 
1.24061648 	2.87819950 	1.28213652 	0.66647036 	0.58278939 	1.43727663 	0.18617140 	0.61991200 	0.37952262 	0.80309456 	0.67899505 	-1.67155121 	0.00441428 	0.90049303 	0.32187582 	0.00018055 	0.13323559 	0.73263067 	0.2706 	24 
1.20861368 	3.07682621 	1.24171667 	0.58213860 	0.57208072 	1.52330636 	0.13752247 	0.57840426 	0.62029789 	0.90555976 	0.79158613 	-1.45232929 	0.03736584 	0.84381705 	0.32168089 	0.00022952 	0.27385136 	0.71149221 	0.2618 	25 
1.06176747 	2.98331581 	1.14263649 	0.51813291 	0.59141302 	1.55425249 	0.20645732 	0.68006445 	0.47233769 	0.99432631 	0.75237220 	-1.45487602 	0.13276031 	0.72651313 	0.25795085 	0.00018849 	0.29957721 	0.56687529 	0.2532 	26 
0.93117824 	2.86178333 	1.07141531 	0.67262244 	0.75453020 	1.54099856 	0.17196403 	0.80832918 	0.34461768 	0.91982172 	0.81496389 	-1.46835033 	0.17409299 	0.90508444 	0.13211249 	0.00013639 	0.06848463 	0.70667263 	0.2449 	27 
0.96784424 	2.80466816 	0.96334190 	0.73751845 	0.52006161 	1.72252938 	0.10297074 	0.62251468 	0.39933687 	0.92271548 	0.64211273 	-1.40406866 	0.25434897 	0.78386178 	0.04145010 	0.00014463 	0.04821341 	0.68840435 	0.2370 	28 
1.00081613 	2.80677076 	0.96357410 	0.82370365 	0.46410584 	1.79727349 	0.11826295 	0.68905363 	0.25906789 	0.91736799 	0.71560820 	-1.43800110 	0.15803977 	0.68036398 	0.04304944 	0.00013379 	0.07017303 	0.68329660 	0.2292 	29 
1.05414146 	2.88065282 	0.88213278 	0.77918193 	0.40062830 	1.80420971 	0.18200367 	0.64895558 	0.45343400 	0.90893129 	0.88630070 	-1.41847456 	0.35713243 	0.60020908 	0.14177875 	0.00013270 	0.17409803 	0.74989440 	0.2217 	30 
