param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
1.61427124 	0.75415956 	1.98454582 	0.90975239 	0.65440543 	0.39887317 	0.67022260 	0.89993575 	0.97408802 	0.67861594 	0.51968716 	-0.54663941 	0.76003545 	0.47129735 	0.77545413 	0.00767146 	0.37807130 	0.43704343 	0.6000 	0 
1.25054706 	0.80861751 	2.89460685 	0.46335821 	0.86598214 	-0.59301593 	0.21861458 	0.75284112 	0.99758062 	0.94999569 	0.61952149 	-1.04935302 	0.19841532 	0.79163877 	0.83939394 	0.00273087 	0.58394623 	0.56716945 	0.5804 	1 
1.35106997 	1.00656772 	2.91852188 	0.75914176 	0.83712931 	0.06669006 	0.99939707 	0.36615633 	0.95903039 	0.97198533 	1.08718143 	-0.88443787 	0.38582167 	0.36293994 	0.40137208 	0.00127397 	0.66014256 	0.64923889 	0.5615 	2 
1.64693400 	1.85974091 	3.00060739 	0.82304635 	0.19191211 	0.02987113 	0.81665014 	0.60642781 	0.42538356 	0.95863955 	1.27063542 	-0.68433857 	0.26768949 	0.41970948 	0.20546221 	0.00116866 	0.55960841 	0.87253319 	0.5432 	3 
2.02808389 	2.45241284 	3.18678739 	0.56945011 	0.38412106 	-0.70500976 	0.78332865 	0.54028667 	0.59062246 	0.96686235 	1.30800622 	-0.67090549 	0.22787359 	0.56801765 	0.30015901 	0.00027167 	0.64121145 	0.79695652 	0.5254 	4 
2.74044552 	2.62669040 	3.40659355 	0.12095685 	0.21282833 	-0.55788107 	0.47513668 	0.60199948 	0.57186139 	0.96164985 	1.28436009 	-0.48469864 	0.25073459 	0.39378155 	0.04857783 	0.00020537 	0.84647245 	0.87631189 	0.5083 	5 
2.78434579 	2.37783790 	3.13200629 	0.67627463 	0.04920470 	-0.78811531 	0.28798469 	0.49155432 	0.68190018 	0.96996330 	1.07983563 	-0.29133354 	0.25135857 	0.05068787 	0.00835347 	0.00032081 	0.70349229 	0.85997781 	0.4917 	6 
3.21428218 	2.39484465 	2.73127791 	0.53317111 	0.25683405 	-0.55189986 	0.56208257 	0.55473823 	0.53970271 	0.96897222 	0.94875333 	-0.19420745 	0.02421803 	0.13253849 	0.40588389 	0.00032873 	0.81620679 	0.88774801 	0.4756 	7 
2.71414093 	3.17191665 	2.60613642 	0.67684684 	0.53272293 	-0.76637575 	0.97075014 	0.49540481 	0.57994453 	0.85468237 	1.05454577 	-0.65879911 	0.12503936 	0.04539384 	0.40010484 	0.00042240 	0.49059332 	0.78092239 	0.4601 	8 
2.45154265 	2.83474039 	2.78641770 	0.61825248 	0.82676912 	-0.85554851 	0.99245380 	0.26276645 	0.67953412 	0.95172886 	0.76171038 	-0.77846092 	0.15050037 	0.04335108 	0.10714212 	0.00035789 	0.52097473 	0.86563292 	0.4451 	9 
2.52370611 	3.04896375 	2.58508886 	0.99373311 	0.77563121 	-0.99282991 	0.57714596 	0.31769993 	0.82439730 	0.93391944 	0.68105806 	-0.56694533 	0.79093002 	0.39707305 	0.01741219 	0.00013314 	0.16479978 	0.83928056 	0.4306 	10 
2.82023285 	2.61909797 	2.71886018 	0.90001659 	0.63409553 	-1.09266757 	0.91604995 	0.37201506 	0.67361065 	0.91885534 	1.03115222 	-0.62323531 	0.68128925 	0.25767050 	0.04405618 	0.00021952 	0.37802280 	0.86467728 	0.4165 	11 
2.75938210 	2.89232371 	2.89665144 	0.94912220 	0.88444149 	-1.13737717 	0.99216920 	0.56625659 	0.49530784 	0.94164716 	1.42701445 	-0.49953061 	0.68229943 	0.14207136 	0.08012010 	0.00020999 	0.48518091 	0.81600840 	0.4029 	12 
2.82346485 	3.00826595 	2.77613834 	0.77872026 	0.81821022 	-0.78746732 	0.66751698 	0.97256053 	0.60686889 	0.90596219 	1.80022980 	-0.26031564 	0.67114637 	0.28089074 	0.05721669 	0.00016825 	0.66775108 	0.99717145 	0.3898 	13 
2.81301965 	2.78264119 	2.85836411 	0.90870979 	0.87899575 	-1.06533007 	0.74219471 	0.65026286 	0.67091931 	0.95972802 	1.87730557 	-0.66658500 	0.75014281 	0.59236248 	0.12766378 	0.00012398 	0.44712700 	0.99135781 	0.3771 	14 
3.19689096 	3.08128348 	3.07451627 	0.72248358 	0.88670555 	-1.01145946 	0.62493253 	0.70978670 	0.52797704 	0.89387713 	1.79766023 	-0.76906939 	0.81653480 	0.12543388 	0.08493872 	0.00013893 	0.54150157 	0.82212489 	0.3648 	15 
3.04340519 	3.11007167 	3.05047988 	0.69421604 	0.90394213 	-1.01867733 	0.41197448 	0.71855139 	0.69248477 	0.91615132 	1.83975119 	-0.89229955 	0.48370358 	0.20976756 	0.22539697 	0.00017528 	0.64240947 	0.80676435 	0.3528 	16 
2.68961524 	2.93069601 	3.10357046 	0.74309870 	0.76679405 	-1.03076837 	0.44275416 	0.81768072 	0.79556761 	0.94312246 	1.92263406 	-0.77064281 	0.58699885 	0.25629220 	0.36873740 	0.00022269 	0.80168654 	0.87282115 	0.3413 	17 
2.73491983 	2.77114393 	3.10071602 	0.60130720 	0.91775689 	-1.18609750 	0.53750094 	0.67818019 	0.85178688 	0.97289122 	1.90464944 	-0.80602869 	0.36428515 	0.12576911 	0.10615953 	0.00016883 	0.73049184 	0.78277989 	0.3302 	18 
2.81251924 	2.91087859 	2.98243766 	0.56727677 	0.63118257 	-1.00294251 	0.60291864 	0.72975345 	0.73865253 	0.96147180 	1.87594978 	-1.03556097 	0.29938405 	0.05303757 	0.11190538 	0.00018833 	0.79059937 	0.92394580 	0.3194 	19 
3.12885728 	2.72217681 	3.03638571 	0.48969672 	0.63741672 	-1.16714060 	0.41652873 	0.99309369 	0.65933547 	0.95139851 	1.85597517 	-1.02517635 	0.35716464 	0.18549914 	0.02786269 	0.00012810 	0.79837660 	0.96003136 	0.3090 	20 
3.08644140 	2.65552961 	2.98694986 	0.62869653 	0.69679291 	-1.19319169 	0.54388632 	0.97731348 	0.45296424 	0.92306165 	1.87544182 	-1.01938622 	0.20208796 	0.21970626 	0.16105049 	0.00010257 	0.70695218 	0.93021387 	0.2989 	21 
3.21322630 	2.54471665 	3.18989656 	0.52530600 	0.62888826 	-1.18796034 	0.65499614 	0.97498147 	0.28998209 	0.93193324 	1.71815008 	-0.95841372 	0.09555512 	0.34273751 	0.01346672 	0.00008174 	0.74329107 	0.90689488 	0.2892 	22 
3.14675778 	2.56346973 	3.15712012 	0.63724292 	0.59296877 	-1.25110641 	0.63281852 	0.93404845 	0.34887100 	0.96401949 	1.68567184 	-0.92823137 	0.09655635 	0.46851921 	0.01239867 	0.00005839 	0.72221661 	0.89274805 	0.2797 	23 
3.22997246 	2.44521252 	3.35822776 	0.55069392 	0.65663666 	-1.26343909 	0.52799263 	0.92930299 	0.16377485 	0.97399490 	1.74599067 	-0.95679043 	0.08783960 	0.45129638 	0.03905777 	0.00006820 	0.66274203 	0.90107569 	0.2706 	24 
3.00245525 	2.39173217 	3.32984358 	0.76857791 	0.31581619 	-1.90730616 	0.40233606 	0.47424160 	0.46379387 	0.89850845 	1.88700726 	-1.25992320 	0.64813419 	0.01761593 	0.25211043 	0.00012902 	0.68832469 	0.83425023 	0.2618 	25 
2.98806736 	2.42363990 	3.25994782 	0.78122437 	0.07331581 	-2.06424808 	0.42353896 	0.36721879 	0.51610790 	0.91540661 	2.02433386 	-1.34439920 	0.81663411 	0.05006366 	0.19836362 	0.00013540 	0.72408174 	0.90713829 	0.2532 	26 
3.18324633 	2.40245663 	3.27431946 	0.72968081 	0.15988522 	-1.99065996 	0.49322444 	0.24899376 	0.33843507 	0.97774273 	2.17282369 	-1.32355771 	0.78174694 	0.06106945 	0.16182036 	0.00011422 	0.80759366 	0.97200874 	0.2449 	27 
3.07976182 	2.37039810 	3.47793674 	0.68354859 	0.08208240 	-1.78605012 	0.53102008 	0.14447856 	0.33860615 	0.98673368 	2.24324785 	-1.40779622 	0.78311173 	0.03211474 	0.12016475 	0.00009618 	0.71781118 	0.96823910 	0.2370 	28 
3.02885907 	2.26386304 	3.59189298 	0.78073789 	0.04451638 	-1.94526090 	0.61211254 	0.12583471 	0.36633645 	0.96120415 	2.26259306 	-1.43752343 	0.96780607 	0.07193118 	0.08481652 	0.00010122 	0.72291031 	0.99462461 	0.2292 	29 
2.88687499 	2.23062317 	3.42397885 	0.81560464 	0.10112628 	-1.93544057 	0.51260222 	0.11025181 	0.42915077 	0.96112758 	2.34360510 	-1.48570059 	0.93212217 	0.08811830 	0.02247373 	0.00009094 	0.72686374 	0.98830397 	0.2217 	30 
2.85153673 	2.34038689 	3.30533607 	0.85169327 	0.07623052 	-1.91718243 	0.44990341 	0.05678662 	0.29884063 	0.94704237 	2.30905546 	-1.51666913 	0.99637342 	0.17667642 	0.05349778 	0.00010161 	0.65475389 	0.98832942 	0.2145 	31 
2.87916193 	2.41056064 	3.27863041 	0.82536093 	0.04134801 	-2.01426844 	0.43834288 	0.15479713 	0.24383996 	0.93751148 	2.37551319 	-1.50090646 	0.99204915 	0.22653441 	0.04784072 	0.00007402 	0.62245132 	0.96308688 	0.2075 	32 
2.87152054 	2.37602640 	3.28213520 	0.97279849 	0.10616693 	-2.04067701 	0.51529374 	0.18512888 	0.19602535 	0.97534436 	2.44858530 	-1.49747657 	0.95006513 	0.28777606 	0.09911019 	0.00005044 	0.61209750 	0.97600796 	0.2007 	33 
2.88020833 	2.35198884 	3.30196940 	0.93794221 	0.09894218 	-2.02933281 	0.53942881 	0.20868736 	0.14609183 	0.97697173 	2.39503460 	-1.55929809 	0.96090239 	0.30434154 	0.02375711 	0.00005058 	0.58510329 	0.98791095 	0.1942 	34 
