param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.19236354 	0.33584237 	2.34772922 	0.37885993 	0.29586670 	0.46679075 	0.84445530 	0.69156636 	0.80365477 	0.90409006 	-0.75928842 	-1.17122121 	0.17907963 	0.72759466 	0.05825137 	0.04504713 	0.87299492 	0.69399666 	0.6000 	0 
0.00722179 	0.78658910 	2.66417585 	0.45612789 	0.09047709 	0.78618943 	0.21983413 	0.06264751 	0.89566739 	0.94221845 	-0.66485457 	-1.12404242 	0.08792665 	0.35093391 	0.12900450 	0.14730207 	0.58975417 	0.69750764 	0.5804 	1 
0.01500415 	0.74451337 	2.78520626 	0.53625557 	0.18431020 	0.77054322 	0.23629635 	0.33911654 	0.99312740 	0.94792775 	-0.71821921 	-1.52734131 	0.08531128 	0.79108891 	0.66551274 	0.28595844 	0.15009483 	0.95833588 	0.5615 	2 
0.83771617 	1.07100581 	3.35161499 	0.45677509 	0.02225794 	0.60879619 	0.20249492 	0.15451467 	0.68765795 	0.94498812 	-0.41477515 	-0.76265044 	0.06017594 	0.65547231 	0.43301870 	0.15089401 	0.02203839 	0.21276461 	0.5432 	3 
1.12626247 	0.74422441 	3.59316213 	0.69278061 	0.25929745 	0.03919750 	0.71376793 	0.53890030 	0.54094919 	0.82925902 	-0.45870626 	-0.79269460 	0.40013849 	0.69424775 	0.46499087 	0.44847443 	0.02298682 	0.78987245 	0.5254 	4 
1.27014397 	0.43669991 	3.57264241 	0.77749208 	0.86131970 	-0.09434001 	0.97827081 	0.64995896 	0.52523352 	0.85941212 	-0.82679575 	-1.26390917 	0.01618011 	0.85042365 	0.21897103 	0.81974544 	0.19048373 	0.89157304 	0.5083 	5 
0.55100831 	0.86304655 	3.18266310 	0.92285881 	0.57742848 	-0.13477921 	0.49774594 	0.70917137 	0.91411722 	0.84591306 	-0.59046563 	-1.01351931 	0.55903588 	0.80942075 	0.34405681 	0.86081060 	0.26342465 	0.89574360 	0.4917 	6 
0.49154557 	0.88203373 	3.59896847 	0.94539075 	0.92300838 	-0.48803793 	0.89038382 	0.36273647 	0.67775364 	0.99903705 	-0.65357206 	-1.78590500 	0.90752828 	0.95987382 	0.95233597 	0.58280436 	0.38696515 	0.88289719 	0.4756 	7 
0.68910347 	0.87163778 	3.73432687 	0.49250126 	0.89895644 	-0.88598652 	0.97613361 	0.91500239 	0.82379591 	0.97646514 	-1.18748039 	-2.44956096 	0.67676576 	0.56041288 	0.71800194 	0.38786873 	0.87139356 	0.61513244 	0.4601 	8 
1.25527756 	0.54404860 	4.11022808 	0.68781994 	0.60903301 	-1.15248878 	0.81522835 	0.65478385 	0.97356396 	0.91392142 	-0.84853643 	-2.66495160 	0.74087515 	0.73365933 	0.59539630 	0.28763871 	0.45828094 	0.32976933 	0.4451 	9 
1.15380893 	0.30335345 	4.39584696 	0.60499594 	0.36188085 	-0.91883902 	0.80723439 	0.42953031 	0.72482596 	0.93303845 	-0.79744154 	-3.02919070 	0.92596789 	0.65261736 	0.31718968 	0.12258731 	0.58614868 	0.53078446 	0.4306 	10 
0.88720700 	0.73985449 	4.07864173 	0.20875395 	0.65732134 	-1.01474232 	0.65973287 	0.64277758 	0.80391493 	0.91032446 	-0.75810211 	-2.63940097 	0.87666753 	0.48832785 	0.27314985 	0.07085066 	0.66239890 	0.56408419 	0.4165 	11 
1.05204658 	0.84390813 	4.15217574 	0.01618529 	0.33570735 	-1.04186901 	0.68794030 	0.68533119 	0.73099200 	0.93092118 	-0.66211684 	-2.92571566 	0.70449672 	0.55499449 	0.43360899 	0.06585882 	0.46618372 	0.59869361 	0.4029 	12 
0.89650223 	0.66064022 	3.91739475 	0.11206855 	0.48319805 	-1.15882886 	0.73730163 	0.68319587 	0.98854865 	0.97750572 	-0.59471095 	-2.62960468 	0.69312549 	0.55326820 	0.24026436 	0.12649727 	0.39469903 	0.45386179 	0.3898 	13 
0.97521142 	0.90818260 	4.00098361 	0.18360761 	0.24393925 	-1.15085044 	0.69541625 	0.55520497 	0.86586923 	0.90843221 	-0.34928075 	-2.78284998 	0.63780682 	0.58190497 	0.21169665 	0.12787418 	0.43502647 	0.74698689 	0.3771 	14 
0.96509873 	1.03713575 	4.03109016 	0.16750438 	0.36518708 	-0.96185767 	0.78071890 	0.75011298 	0.92284883 	0.91000357 	-0.08407565 	-3.03749887 	0.72183022 	0.38204807 	0.09774961 	0.14218064 	0.32086051 	0.65431486 	0.3648 	15 
1.43715107 	1.02921154 	4.00007461 	0.03028951 	0.19383825 	-0.74970860 	0.37417753 	0.83236491 	0.74736911 	0.95716701 	-0.16871486 	-3.23350798 	0.57260388 	0.42152667 	0.17000678 	0.10985205 	0.41577776 	0.72351108 	0.3528 	16 
1.56381927 	1.11803240 	4.03614323 	0.10616478 	0.33500710 	-1.00042303 	0.31163717 	0.95122336 	0.85559487 	0.96064787 	0.01619669 	-3.05342132 	0.36576282 	0.42112605 	0.36305393 	0.07803736 	0.53495682 	0.70396846 	0.3413 	17 
1.78578358 	1.21726210 	3.89263201 	0.17674124 	0.34065075 	-1.01875591 	0.37128843 	0.93515799 	0.90956014 	0.89808519 	-0.17225404 	-3.58419751 	0.49557850 	0.44194872 	0.47264098 	0.08769532 	0.40721424 	0.75691309 	0.3302 	18 
1.97120790 	1.13557150 	3.79704120 	0.24767240 	0.35014603 	-0.86450608 	0.56569944 	0.97503878 	0.93458774 	0.91930391 	-0.37985928 	-3.69706899 	0.44706088 	0.26252966 	0.35869687 	0.09126696 	0.59558614 	0.68069122 	0.3194 	19 
1.82316881 	1.35663096 	3.87792707 	0.19665648 	0.48840231 	-0.88323467 	0.80536739 	0.81704486 	0.90353486 	0.92512541 	-0.04972721 	-3.84441148 	0.38875267 	0.41672787 	0.40326126 	0.03723446 	0.19686367 	0.80284309 	0.3090 	20 
1.75452545 	0.89330939 	3.91070451 	0.21440746 	0.45511571 	-1.02605768 	0.70575920 	0.59799899 	0.60215660 	0.95784550 	-0.17496059 	-4.03763036 	0.36492313 	0.48307286 	0.41064968 	0.03415902 	0.20342028 	0.79878138 	0.2989 	21 
1.85488644 	0.97369497 	3.96509068 	0.15289488 	0.60131145 	-1.10723445 	0.65527361 	0.40489399 	0.69868452 	0.97545222 	-0.10641506 	-4.12504987 	0.69475555 	0.35902610 	0.53468172 	0.04478448 	0.14970116 	0.88353968 	0.2892 	22 
2.03277556 	0.98819771 	4.02336602 	0.06283560 	0.77764498 	-1.02880262 	0.50492503 	0.35462688 	0.83787559 	0.97205648 	0.02252045 	-4.39246148 	0.69249848 	0.24975983 	0.44228079 	0.03357741 	0.30051511 	0.88864431 	0.2797 	23 
1.82412807 	1.28322855 	4.16488854 	0.08287526 	0.78224443 	-0.86015909 	0.56832472 	0.40882977 	0.97227768 	0.91020331 	-0.06813625 	-4.39913784 	0.49869857 	0.25875843 	0.54295897 	0.05371719 	0.19137246 	0.74127132 	0.2706 	24 
1.80429428 	1.36887939 	4.12708784 	0.03921819 	0.82528769 	-0.83637665 	0.71069009 	0.47384260 	0.91289804 	0.94532332 	-0.03111856 	-4.21993588 	0.46258553 	0.22087549 	0.52787923 	0.05284947 	0.21217203 	0.70347844 	0.2618 	25 
1.95543431 	1.28434934 	4.32576629 	0.08462191 	0.74388921 	-0.89909749 	0.83233470 	0.46878796 	0.88807617 	0.94372913 	-0.20768361 	-4.18513899 	0.58550699 	0.27789725 	0.53895651 	0.04588232 	0.14403970 	0.72006521 	0.2532 	26 
1.98836796 	1.20051014 	4.34629791 	0.18217234 	0.56804138 	-0.97773608 	0.91644949 	0.55476200 	0.98828452 	0.92649226 	-0.17892048 	-4.35642375 	0.48666036 	0.24300874 	0.55108828 	0.05947634 	0.02156957 	0.48093071 	0.2449 	27 
1.93615013 	1.26438907 	4.60308104 	0.24667248 	0.71458181 	-0.69428969 	0.88058297 	0.45478474 	0.96954318 	0.90603142 	-0.05765532 	-4.19171203 	0.65999021 	0.21625001 	0.27619260 	0.07988508 	0.11279033 	0.55155587 	0.2370 	28 
1.95780714 	1.29082216 	4.67192337 	0.24885583 	0.77490463 	-0.58929808 	0.83829803 	0.59734218 	0.96727202 	0.89667117 	-0.05356661 	-4.20871769 	0.71271955 	0.18957295 	0.40075531 	0.08141363 	0.10801062 	0.61549066 	0.2292 	29 
1.90602022 	1.25195409 	4.68931273 	0.39347457 	0.79574468 	-0.49166842 	0.76914902 	0.59522192 	0.81093768 	0.91562860 	-0.12598751 	-4.22984349 	0.69781257 	0.12336291 	0.36243466 	0.08245288 	0.06124008 	0.62390452 	0.2217 	30 
1.87738490 	1.25639802 	4.65432665 	0.43291946 	0.74989886 	-0.40088861 	0.76195202 	0.68514553 	0.89238199 	0.92162891 	-0.13465895 	-4.31301253 	0.63922909 	0.04528950 	0.40014795 	0.06412398 	0.20992211 	0.57739193 	0.2145 	31 
1.82216916 	1.22921236 	4.68166001 	0.41748750 	0.76925934 	-0.37010236 	0.68686877 	0.66835640 	0.95394878 	0.91014055 	-0.17071609 	-4.53000749 	0.63140599 	0.08724514 	0.31657442 	0.06582745 	0.30503511 	0.45891032 	0.2075 	32 
1.84778666 	1.13882234 	4.69931444 	0.35140712 	0.77920538 	-0.32495699 	0.68780659 	0.72021891 	0.96629717 	0.90591441 	-0.27726517 	-4.43832502 	0.60159331 	0.10097781 	0.27924253 	0.07980366 	0.33882311 	0.44260903 	0.2007 	33 
