param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.32010745 	1.09415725 	0.20375581 	0.68064250 	0.31695548 	-0.24449609 	0.84350377 	0.57513149 	0.63750801 	0.93329282 	1.55957901 	-0.19587112 	0.89081764 	0.02227474 	0.88089780 	0.03799081 	0.30986627 	0.62514422 	0.6000 	0 
0.58440872 	1.50512619 	0.70118684 	0.82019925 	0.78162562 	0.59790939 	0.90544324 	0.51766376 	0.42586510 	0.96029762 	1.95394073 	0.95374323 	0.14403415 	0.04498211 	0.42062671 	0.02020847 	0.24921310 	0.89990518 	0.5804 	1 
1.39945782 	1.81776516 	0.58636077 	0.64465931 	0.60805649 	0.92985517 	0.90174240 	0.66346017 	0.10282099 	0.93418007 	1.96051674 	0.86249065 	0.02277004 	0.66305812 	0.79842229 	0.01059058 	0.33038912 	0.91687456 	0.5615 	2 
0.88651606 	1.71815002 	0.97815816 	0.42487258 	0.19630541 	0.56264506 	0.67051716 	0.75978286 	0.05166912 	0.95246229 	2.43001136 	0.76841318 	0.44246798 	0.40029672 	0.72109513 	0.00726834 	0.31506075 	0.99988012 	0.5432 	3 
1.43593334 	1.67795690 	1.31299284 	0.46334169 	0.50696853 	0.73303437 	0.53886911 	0.25134633 	0.44109631 	0.96389569 	2.68427871 	0.26559231 	0.34163667 	0.76172408 	0.77958777 	0.03563822 	0.18673372 	0.90984443 	0.5254 	4 
1.55180353 	1.38497329 	1.24824263 	0.85622476 	0.72118927 	1.11083586 	0.67304816 	0.28159675 	0.31344264 	0.95157518 	2.77132669 	0.44829177 	0.18932198 	0.85775794 	0.71845426 	0.02150536 	0.56522407 	0.79348809 	0.5083 	5 
1.15281601 	1.31546711 	0.94495810 	0.96571235 	0.79424530 	1.14552416 	0.74866865 	0.03149145 	0.32483866 	0.95158515 	3.32765892 	1.26601902 	0.14993854 	0.61450702 	0.44671310 	0.03649651 	0.62669086 	0.78777760 	0.4917 	6 
1.07720472 	1.40431231 	1.16205858 	0.96897953 	0.88279232 	1.35241655 	0.53576312 	0.10438625 	0.39345902 	0.96632887 	3.35795751 	1.64918244 	0.10234333 	0.48619845 	0.67161950 	0.02319818 	0.24539509 	0.90153856 	0.4756 	7 
1.02171924 	1.46352180 	0.98347438 	0.67292357 	0.70940826 	1.64113128 	0.52936083 	0.47268485 	0.08941496 	0.97363863 	3.41452446 	1.45957678 	0.23029177 	0.50593789 	0.75727839 	0.02058536 	0.61074920 	0.99350516 	0.4601 	8 
0.91870542 	1.43163353 	0.77154917 	0.83367562 	0.88374192 	1.53849651 	0.28002159 	0.49283482 	0.16069019 	0.96697225 	3.41885532 	1.78993869 	0.50530285 	0.58688179 	0.47076785 	0.02202389 	0.78836859 	0.74369010 	0.4451 	9 
0.99946839 	1.31253708 	1.03293470 	0.95790400 	0.58884814 	1.71749210 	0.21379406 	0.89362420 	0.24209948 	0.96704813 	2.81423075 	1.56532931 	0.56396937 	0.43061309 	0.58862524 	0.02330624 	0.51317819 	0.95591441 	0.4306 	10 
0.74448214 	1.25769080 	0.96447721 	0.92330790 	0.59608873 	1.75700897 	0.48410897 	0.68259200 	0.34344571 	0.97418265 	3.02026976 	1.84028007 	0.66857145 	0.58673127 	0.73092397 	0.04338821 	0.42823845 	0.91362527 	0.4165 	11 
0.74322657 	1.22076376 	0.75739728 	0.94196826 	0.64571299 	1.87760157 	0.30039735 	0.73485752 	0.55406995 	0.97337639 	2.72873947 	1.87530896 	0.79997286 	0.53739267 	0.84136752 	0.02817482 	0.21983793 	0.99347259 	0.4029 	12 
0.64404424 	1.34292676 	0.91930313 	0.85208596 	0.55472671 	1.76980091 	0.31770676 	0.65581699 	0.32245937 	0.97471717 	2.58926360 	1.81567254 	0.89536190 	0.32768742 	0.84547594 	0.02299974 	0.73137514 	0.93482392 	0.3898 	13 
0.55018278 	1.43402853 	1.21205204 	0.92948458 	0.48299160 	2.08461694 	0.33233616 	0.45366604 	0.36538745 	0.96622729 	2.67025528 	2.02875403 	0.74746138 	0.21900168 	0.58294571 	0.01177284 	0.85267135 	0.73546738 	0.3771 	14 
0.73307609 	1.29620939 	1.23602377 	0.79511757 	0.53582861 	2.06903728 	0.47331877 	0.58456066 	0.39156933 	0.97095046 	2.60692602 	2.30475804 	0.64859334 	0.02379426 	0.93701863 	0.00835065 	0.88562653 	0.93290826 	0.3648 	15 
1.03422409 	1.21631934 	0.89463548 	0.85313987 	0.47688915 	2.29779032 	0.56686469 	0.62775142 	0.12954647 	0.96672198 	2.55580421 	2.34481475 	0.90458326 	0.31438950 	0.68433366 	0.00839359 	0.80759197 	0.96593607 	0.3528 	16 
1.27722480 	1.26017362 	0.96053764 	0.72531009 	0.52888128 	2.18956047 	0.60887825 	0.74338362 	0.23429531 	0.97035282 	2.39931103 	2.41100191 	0.92294933 	0.42640140 	0.41483690 	0.01212502 	0.81384185 	0.87117505 	0.3413 	17 
1.14768043 	1.18900495 	0.88365987 	0.87317456 	0.53269133 	2.23825252 	0.48953810 	0.73270459 	0.05714148 	0.96727976 	2.36915204 	2.32682457 	0.70668298 	0.34294824 	0.33005953 	0.01211016 	0.73080310 	0.80703740 	0.3302 	18 
1.12335353 	0.99307469 	0.75372115 	0.80489706 	0.79352656 	2.21710373 	0.43619693 	0.92303173 	0.05642506 	0.97020354 	2.26550326 	2.52348500 	0.77025747 	0.46721224 	0.47515679 	0.01401267 	0.76963441 	0.81069270 	0.3194 	19 
1.18804276 	0.92905205 	0.61561767 	0.94585049 	0.92866944 	2.09593785 	0.44237887 	0.79488167 	0.00346798 	0.97188693 	2.33995367 	2.50103660 	0.65910862 	0.31987487 	0.34895045 	0.00923947 	0.79086335 	0.91159706 	0.3090 	20 
1.16062928 	0.88751850 	0.61657620 	0.89927117 	0.86464907 	2.04265412 	0.42580527 	0.67508875 	0.11707635 	0.97278580 	2.35424883 	2.49161635 	0.59944267 	0.10412627 	0.34234608 	0.00527778 	0.91272126 	0.92969034 	0.2989 	21 
1.18811040 	0.94191065 	0.64210286 	0.78885818 	0.84820435 	2.14719510 	0.36308114 	0.67243446 	0.28602542 	0.97558145 	2.40147673 	2.51529265 	0.52013838 	0.05666442 	0.37858695 	0.00432425 	0.76128240 	0.97183707 	0.2892 	22 
1.32070701 	1.00414928 	0.69389055 	0.78662541 	0.73659224 	1.92850834 	0.30560125 	0.72161462 	0.28028417 	0.96687557 	2.43687446 	2.45153074 	0.53342744 	0.16036621 	0.40227210 	0.00329185 	0.72389049 	0.86510153 	0.2797 	23 
1.20735076 	1.06887269 	0.80222518 	0.86625387 	0.80473132 	1.80412456 	0.30564982 	0.68290887 	0.23393746 	0.94728348 	2.61797024 	2.39920156 	0.47787211 	0.12670193 	0.43307472 	0.00257235 	0.55422566 	0.84941892 	0.2706 	24 
1.17301772 	1.12546579 	0.88530050 	0.92289603 	0.62144058 	1.84855079 	0.27917073 	0.52387801 	0.28978752 	0.96679445 	2.69090304 	2.36332754 	0.40836442 	0.15139928 	0.43308057 	0.00225231 	0.66483489 	0.92341190 	0.2618 	25 
1.08159220 	1.06642437 	0.95590657 	0.99669841 	0.74502796 	1.84265582 	0.22937602 	0.64325433 	0.38134003 	0.97882654 	2.69760131 	2.33807301 	0.36087929 	0.15283376 	0.39201977 	0.00215793 	0.58099979 	0.99798294 	0.2532 	26 
1.02575198 	0.97451114 	1.03252986 	0.96335599 	0.79910144 	1.91649429 	0.31845204 	0.55220448 	0.19770558 	0.96426435 	2.79188933 	2.24901412 	0.24488020 	0.06417089 	0.30205726 	0.00234751 	0.54903507 	0.90532929 	0.2449 	27 
0.92058488 	0.98613802 	0.89605480 	0.90216273 	0.82615107 	1.72153317 	0.26485342 	0.26754412 	0.13752788 	0.96920356 	2.85913640 	2.31361867 	0.09418589 	0.22265628 	0.30765286 	0.00188503 	0.81956295 	0.89345080 	0.2370 	28 
0.84830027 	1.00797183 	0.92323304 	0.92706268 	0.87069928 	1.52528183 	0.19983354 	0.32468645 	0.12058557 	0.97495362 	2.67532224 	2.25837750 	0.16753152 	0.09950636 	0.26832784 	0.00238874 	0.69020699 	0.97927141 	0.2292 	29 
0.94366758 	1.20569729 	1.29578486 	0.71892042 	0.87627981 	1.21537214 	0.33976706 	0.06744299 	0.26101298 	0.96971778 	2.80244658 	1.93995132 	0.24041144 	0.16269950 	0.44553764 	0.00439448 	0.68143599 	0.89772334 	0.2217 	30 
0.95847937 	1.19855866 	1.34023648 	0.61259881 	0.69103881 	1.27719974 	0.29997155 	0.11137864 	0.33784123 	0.97941103 	2.86786000 	1.93847506 	0.25676336 	0.12308866 	0.48339830 	0.00377156 	0.69901818 	0.94059626 	0.2145 	31 
