param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.83978530 	1.26733511 	0.42091007 	0.38708576 	0.26525217 	-1.93858552 	0.41194429 	0.78172081 	0.74462249 	0.46148926 	-2.08694152 	2.11287128 	0.55567890 	0.04114873 	0.28584093 	0.02470348 	0.15843529 	0.31090957 	0.6000 	0 
0.49812564 	1.74621711 	0.46955837 	0.38663821 	0.35479281 	-1.86746969 	0.45397642 	0.39475946 	0.73533425 	0.50639288 	-1.13655046 	2.36321487 	0.99828851 	0.37225043 	0.02571929 	0.05380438 	0.75862448 	0.25746199 	0.5804 	1 
0.75285289 	1.84150955 	0.35249281 	0.56576930 	0.29412309 	-2.06344138 	0.01780244 	0.81402438 	0.33934365 	0.40706073 	-1.75358737 	2.65857005 	0.95413121 	0.57009167 	0.26674447 	0.01534098 	0.74516229 	0.52870075 	0.5615 	2 
0.94425481 	1.34461507 	0.60919432 	0.04896840 	0.27822445 	-1.70715758 	0.75750804 	0.06395261 	0.96653140 	0.73891562 	-1.41680585 	2.75446127 	0.64489685 	0.72581429 	0.57098439 	0.04136204 	0.12233129 	0.56135580 	0.5432 	3 
0.91659255 	1.55692135 	0.22641752 	0.18468647 	0.18182034 	-1.52051719 	0.47536173 	0.41253872 	0.71312796 	0.31689740 	-1.46178460 	2.71570319 	0.49802648 	0.66428850 	0.66560899 	0.03301611 	0.10534711 	0.71872171 	0.5254 	4 
1.00964286 	2.29027388 	0.26863575 	0.17518242 	0.21397506 	-1.81007389 	0.92962249 	0.34055053 	0.40516114 	0.22214218 	-1.61732563 	2.66550357 	0.05728761 	0.78411846 	0.66091757 	0.01000322 	0.45662017 	0.32608187 	0.5083 	5 
1.32421393 	1.98212422 	0.17579380 	0.03879308 	0.22864400 	-1.79832352 	0.92346478 	0.42498768 	0.42654584 	0.15719617 	-1.72377543 	2.15519022 	0.36554007 	0.35239323 	0.70146430 	0.00692143 	0.45716954 	0.85835709 	0.4917 	6 
1.13738348 	2.08890591 	0.12280486 	0.22423120 	0.52734240 	-1.41661452 	0.78641361 	0.57794984 	0.09031407 	0.35226894 	-1.31919037 	2.51196316 	0.68546309 	0.64205127 	0.55618986 	0.00331942 	0.26608717 	0.84752397 	0.4756 	7 
1.05261447 	2.36728787 	0.12975632 	0.62782310 	0.35113529 	-1.67607631 	0.74466463 	0.46566780 	0.22984931 	0.19249737 	-1.79575677 	2.70851545 	0.98592108 	0.79511907 	0.46626183 	0.00643845 	0.46258130 	0.54772855 	0.4601 	8 
1.18789316 	2.25516264 	0.19210779 	0.36645087 	0.87376915 	-1.57329685 	0.73507724 	0.61116291 	0.22689535 	0.10235664 	-1.87775857 	2.58136866 	0.88501303 	0.85615175 	0.23496732 	0.00690967 	0.32054132 	0.78026111 	0.4451 	9 
1.09337396 	1.64363750 	0.24293852 	0.47426373 	0.64272533 	-1.48695202 	0.64091310 	0.78915316 	0.60773177 	0.29704844 	-1.75366882 	2.74840252 	0.74422940 	0.59613284 	0.10034833 	0.00555705 	0.51326780 	0.63617628 	0.4306 	10 
1.37121593 	1.33568629 	0.32746942 	0.39498475 	0.60705997 	-1.48562779 	0.35265672 	0.90249767 	0.80148152 	0.30035831 	-1.40914026 	2.15041045 	0.36991067 	0.37631214 	0.26715357 	0.00588494 	0.18285527 	0.65274650 	0.4165 	11 
