param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
1.83407803 	0.39608861 	0.33613599 	0.82181762 	0.47379879 	0.85414090 	0.76747111 	0.82844234 	0.66644251 	0.95209117 	0.41056368 	1.32009791 	0.94521823 	0.14544765 	0.25547262 	0.06482170 	0.07268962 	0.92537519 	0.6000 	0 
1.65967146 	0.68673008 	0.88758813 	0.77280808 	0.89623012 	0.75441565 	0.95863067 	0.19013359 	0.34176328 	0.93129538 	0.15766844 	2.29536355 	0.74629935 	0.03308287 	0.49799593 	0.05713674 	0.50789611 	0.97486417 	0.5804 	1 
1.37737880 	0.66971024 	1.05061372 	0.43360699 	0.88859803 	1.23811098 	0.82338456 	0.62923433 	0.07434812 	0.89623344 	-0.54525943 	2.79942334 	0.85600385 	0.13067017 	0.32157019 	0.17003782 	0.02170211 	0.44489058 	0.5615 	2 
1.44010681 	0.37693814 	0.52666966 	0.28335005 	0.72522318 	1.49701294 	0.40059557 	0.87362266 	0.12486444 	0.97665822 	-0.39390242 	2.72850874 	0.98711582 	0.29719783 	0.99830736 	0.34066708 	0.30757558 	0.27799800 	0.5432 	3 
1.03106972 	0.39763536 	0.64388023 	0.78144594 	0.36516473 	1.16035597 	0.07207672 	0.39618826 	0.67800539 	0.96917190 	-0.35770732 	2.91659829 	0.47856005 	0.56382943 	0.51004421 	0.04626243 	0.10164605 	0.47524869 	0.5254 	4 
1.23289434 	0.11114721 	0.66461902 	0.88281187 	0.83339128 	0.57852806 	0.06416648 	0.45472182 	0.51873078 	0.97078232 	-0.37440276 	2.72759312 	0.01724015 	0.53267219 	0.70927620 	0.06760342 	0.08490354 	0.15414062 	0.5083 	5 
1.47406879 	0.14310657 	0.80770161 	0.73361380 	0.81663696 	0.48938157 	0.04107619 	0.13503450 	0.32684347 	0.96321561 	-0.53178199 	2.98252350 	0.43630997 	0.90502430 	0.85052454 	0.09653336 	0.23583823 	0.74720292 	0.4917 	6 
1.12334988 	0.05330531 	0.47374824 	0.92951641 	0.48939914 	1.04316958 	0.15819380 	0.18650320 	0.48652737 	0.98601981 	-1.05692398 	2.90395941 	0.29476898 	0.68492682 	0.77446753 	0.35086382 	0.62050584 	0.74156603 	0.4756 	7 
1.25936024 	0.13690170 	0.68844590 	0.90554026 	0.16412136 	0.86000476 	0.62460826 	0.04846424 	0.22939297 	0.97914581 	-1.37461929 	3.16165435 	0.42894519 	0.91705476 	0.77853049 	0.79441896 	0.26779293 	0.54247897 	0.4601 	8 
1.73071008 	0.22526015 	0.81832310 	0.69288460 	0.10235924 	0.92407138 	0.66232478 	0.05431322 	0.12033605 	0.98719385 	-1.61460500 	3.04662505 	0.36436784 	0.90631580 	0.67336903 	0.96447684 	0.07602538 	0.49883112 	0.4451 	9 
2.17413782 	0.07232539 	1.09759180 	0.68908472 	0.23075263 	1.08293569 	0.66691205 	0.08570319 	0.14858093 	0.96720554 	-1.20782063 	3.10000755 	0.57064496 	0.87428827 	0.38397509 	0.68761334 	0.01387087 	0.51772202 	0.4306 	10 
1.99775557 	0.42602374 	0.74799008 	0.72041608 	0.29403348 	1.09122327 	0.89964339 	0.29239538 	0.23554312 	0.94504159 	-1.12881494 	3.08397300 	0.95726917 	0.84559124 	0.17183570 	0.33541375 	0.35700066 	0.54882443 	0.4165 	11 
2.05297925 	0.22140221 	0.50537270 	0.52044330 	0.30200805 	0.94744263 	0.79675036 	0.71663087 	0.15627617 	0.99271929 	-1.02015317 	3.35476161 	0.87961488 	0.73020557 	0.51630529 	0.59319591 	0.51916084 	0.54997053 	0.4029 	12 
1.98399132 	0.55022599 	0.35871020 	0.64650656 	0.47018430 	0.94584270 	0.72110903 	0.65027201 	0.19173559 	0.95553842 	-1.00250827 	3.23496417 	0.83100653 	0.73943608 	0.25049368 	0.68233578 	0.48337186 	0.49691702 	0.3898 	13 
1.81899491 	0.66014428 	0.28324838 	0.84982477 	0.52051303 	1.02577034 	0.71823647 	0.49516517 	0.42507106 	0.94354678 	-1.09162533 	3.28768993 	0.73230713 	0.61958976 	0.40020471 	0.28119568 	0.65677621 	0.67122483 	0.3771 	14 
1.74968109 	0.35409295 	0.41290164 	0.70710090 	0.65878546 	1.10967046 	0.78155598 	0.36650007 	0.52798351 	0.98515478 	-0.93872090 	3.41614971 	0.81456281 	0.48241421 	0.50784412 	0.19369691 	0.42760380 	0.81968174 	0.3648 	15 
1.91884443 	0.17325872 	0.17552746 	0.63227657 	0.59630225 	0.96186543 	0.64391376 	0.24043531 	0.69613303 	0.98618098 	-1.05436617 	3.13749009 	0.69832058 	0.56145781 	0.80215332 	0.26318858 	0.54101884 	0.86092117 	0.3528 	16 
1.78401760 	0.40163185 	0.25810482 	0.74925625 	0.54793795 	0.74221997 	0.45480045 	0.41305071 	0.55374824 	0.97060522 	-0.90602844 	3.05794893 	0.66244905 	0.63244857 	0.92129006 	0.31704301 	0.46645415 	0.67046682 	0.3413 	17 
1.64744839 	0.37869130 	0.36644032 	0.53819814 	0.41822649 	0.70571069 	0.38786687 	0.49878029 	0.58710353 	0.97232077 	-0.82204407 	3.14248077 	0.69968401 	0.72181226 	0.91638913 	0.34374190 	0.41728087 	0.58783362 	0.3302 	18 
1.78950189 	0.19577639 	0.30836579 	0.61237731 	0.33230293 	0.72304551 	0.28812604 	0.65373292 	0.56368226 	0.99030652 	-1.01936344 	2.97901385 	0.54467628 	0.68161925 	0.86914933 	0.52293348 	0.18023592 	0.55534683 	0.3194 	19 
2.07666029 	0.27359490 	0.41780944 	0.46296460 	0.28900883 	0.71651748 	0.13465286 	0.64655449 	0.55854620 	0.98499900 	-1.12553611 	3.01081314 	0.44035859 	0.63823819 	0.99076527 	0.45672473 	0.19927873 	0.52729095 	0.3090 	20 
2.13737078 	0.25587919 	0.60325983 	0.54471002 	0.29033900 	0.72499864 	0.26262349 	0.46157766 	0.57796913 	0.98262214 	-1.14933417 	3.11631824 	0.39676444 	0.44245158 	0.90895179 	0.60238979 	0.33309564 	0.70271417 	0.2989 	21 
2.29630292 	0.13536046 	0.62349712 	0.49156411 	0.31614268 	0.75304955 	0.42010776 	0.51109725 	0.62929668 	0.96688726 	-1.14821635 	3.13052052 	0.36522305 	0.37966189 	0.79568800 	0.66386438 	0.21245671 	0.77390314 	0.2892 	22 
2.27093903 	0.22546445 	0.56256428 	0.53294662 	0.30467276 	0.77865604 	0.36251054 	0.40150296 	0.75260946 	0.97029437 	-1.23076938 	3.22920106 	0.22155140 	0.52152036 	0.82848266 	0.81704628 	0.22651180 	0.94627662 	0.2797 	23 
2.14619094 	0.27802334 	0.59238306 	0.43403230 	0.24149405 	0.69137922 	0.43340988 	0.39269851 	0.65849679 	0.97499240 	-1.15936822 	3.16024789 	0.06942009 	0.61755102 	0.97019235 	0.61158770 	0.32082350 	0.98967275 	0.2706 	24 
2.04833122 	0.23413848 	0.73423507 	0.44139451 	0.21873170 	0.74102779 	0.48335642 	0.32649058 	0.79265531 	0.97066507 	-1.34746060 	3.06569457 	0.05117433 	0.55778726 	0.94291281 	0.70381529 	0.29340869 	0.99873910 	0.2618 	25 
2.08794051 	0.31322625 	0.61450848 	0.36979201 	0.27040642 	0.77310943 	0.47999520 	0.35716958 	0.71386886 	0.97288120 	-1.42419775 	3.18911489 	0.09112054 	0.43083854 	0.92444810 	0.86955465 	0.47614938 	0.88786827 	0.2532 	26 
2.06531420 	0.45030756 	0.66716340 	0.36245028 	0.15594351 	0.79161239 	0.46290392 	0.53159486 	0.71334060 	0.98824539 	-1.46962031 	3.22096901 	0.11575251 	0.47349380 	0.86051958 	0.87574395 	0.40696259 	0.86265413 	0.2449 	27 
1.95993033 	0.42586333 	0.67396192 	0.44044821 	0.24304065 	0.86490778 	0.52646680 	0.54815301 	0.63893717 	0.97578882 	-1.56009649 	3.21884545 	0.08339332 	0.48607043 	0.88222567 	0.83881651 	0.31966148 	0.88333777 	0.2370 	28 
1.93251434 	0.46784808 	0.58419544 	0.46423513 	0.18336003 	0.82434227 	0.47394446 	0.53882725 	0.62922090 	0.98341909 	-1.49559166 	3.28756995 	0.22250890 	0.48987994 	0.87416496 	0.86407378 	0.37870908 	0.98186400 	0.2292 	29 
1.98682254 	0.50543441 	0.63473040 	0.40129401 	0.21236135 	0.73087104 	0.47295110 	0.65608046 	0.70017479 	0.98501394 	-1.48015134 	3.36467047 	0.18804183 	0.57468440 	0.94913727 	0.90329702 	0.36509181 	0.86347434 	0.2217 	30 
