param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 param#8 	 param#9 	 param#10 	 param#11 	 param#12 	 param#13 	 param#14 	 param#15 	 param#16 	 param#17 	 dist 	It 
0.00906320 	1.17184165 	0.10323182 	0.75406758 	0.03688278 	-0.29008860 	0.58428098 	0.85631187 	0.91160595 	0.90374791 	1.46408890 	0.88197696 	0.63207976 	0.47729386 	0.18596886 	0.01677428 	0.58566226 	0.65573854 	0.6000 	0 
0.52476585 	2.23390856 	0.31739209 	0.72340237 	0.83748601 	0.01282560 	0.50586301 	0.82769796 	0.75785878 	0.81815666 	1.29104393 	1.07186865 	0.79812193 	0.54989352 	0.17899290 	0.23908188 	0.29819138 	0.76547229 	0.5804 	1 
0.57265788 	3.17116439 	0.47671264 	0.98418448 	0.34444326 	0.53802139 	0.01118956 	0.61424889 	0.50810401 	0.80616738 	1.17087807 	1.22324222 	0.70536849 	0.38108343 	0.02650670 	0.16338034 	0.32450139 	0.42219542 	0.5615 	2 
0.45720379 	3.65894335 	0.24127693 	0.23803598 	0.33358673 	0.62290672 	0.65706096 	0.75205550 	0.26186319 	0.93660486 	0.94135284 	0.71024110 	0.27017069 	0.42746114 	0.61279253 	0.08820804 	0.58827834 	0.41731042 	0.5432 	3 
0.69909291 	3.41759803 	0.06718998 	0.06823365 	0.72561580 	1.10681111 	0.62458232 	0.25242467 	0.45904559 	0.98581724 	1.21824293 	1.20458039 	0.82043059 	0.60563605 	0.71467331 	0.22107264 	0.72059365 	0.02769242 	0.5254 	4 
0.45419340 	3.17780784 	0.14469709 	0.22083728 	0.91343971 	1.22846347 	0.55530558 	0.08594582 	0.87670855 	0.89607736 	0.97035083 	1.50356836 	0.87431162 	0.02679203 	0.82611401 	0.46260788 	0.87696978 	0.02506138 	0.5083 	5 
0.43290566 	3.46980122 	0.31994604 	0.67620429 	0.75128214 	1.31557091 	0.46669496 	0.13935913 	0.70335008 	0.82782455 	0.77704103 	0.68428084 	0.10271579 	0.55561626 	0.49644751 	0.24114830 	0.52345265 	0.10392352 	0.4917 	6 
0.29270482 	3.74083732 	0.87175035 	0.76907924 	0.73520956 	1.71075009 	0.53424658 	0.77461012 	0.53414798 	0.68931240 	0.96846628 	0.67081495 	0.14729480 	0.71717194 	0.34280597 	0.17769225 	0.15392899 	0.05746867 	0.4756 	7 
0.36672066 	4.48486165 	1.07051335 	0.76022804 	0.25756497 	1.51202723 	0.66002491 	0.99626597 	0.65369237 	0.75658745 	1.06820445 	0.84872077 	0.30094893 	0.28273021 	0.59364901 	0.09886068 	0.08815375 	0.02245019 	0.4601 	8 
0.24344344 	4.51232889 	1.29512876 	0.64282301 	0.18106907 	1.42001020 	0.24243449 	0.91932036 	0.25300996 	0.74050662 	1.26679793 	1.88968873 	0.87414168 	0.10922797 	0.76696408 	0.01684655 	0.27263793 	0.10475611 	0.4451 	9 
